Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.69004,0.72166,0.2386,0.12853,0.15234,0.20342,0.15424,0.11252,0.06086,0.01508,0.01673,0.02249,0.01404,0.01286,0.00326,0.00449
5 to 9,0.74065,2.75182,1.28419,0.40962,0.19644,0.10705,0.11098,0.13427,0.07995,0.0251,0.0318,0.02026,0.01554,0.01722,0.007,0.00462
10 to 14,0.38824,1.03308,4.65316,1.9524,0.30001,0.09873,0.17269,0.1036,0.12831,0.03349,0.03698,0.02233,0.0137,0.01121,0.01033,0.007
15 to 19,0.30256,0.30232,0.76731,6.17717,2.03817,0.40717,0.14523,0.0809,0.08693,0.06737,0.05797,0.02795,0.02296,0.01244,0.02034,0.00408
20 to 24,0.52765,0.26413,0.52354,1.54269,3.40018,1.17345,0.39667,0.19881,0.16097,0.09553,0.10922,0.0722,0.04992,0.03747,0.01945,0.0092
25 to 29,0.85716,0.55759,0.47097,0.76753,1.42972,1.59286,0.62033,0.37118,0.2056,0.12614,0.14748,0.12945,0.08172,0.06226,0.03018,0.01307
30 to 34,1.06752,0.73363,0.58589,0.52384,0.91303,0.97607,0.83844,0.50061,0.30582,0.16671,0.11648,0.14457,0.0909,0.08494,0.03349,0.02675
35 to 39,0.94706,0.84253,0.7243,0.64842,0.627,0.67572,0.61888,0.63055,0.34165,0.19253,0.11681,0.12402,0.11263,0.0787,0.0482,0.0222
40 to 44,0.70205,0.78024,0.91565,0.72696,0.53381,0.49462,0.42636,0.48132,0.40568,0.20222,0.1447,0.13269,0.10633,0.08201,0.06178,0.02318
45 to 49,0.52015,0.39212,0.60846,0.67628,0.65118,0.46844,0.34075,0.32314,0.25842,0.2168,0.16909,0.09782,0.09007,0.06821,0.04871,0.03007
50 to 54,0.64247,0.32088,0.4085,0.31201,0.40414,0.40466,0.35321,0.22512,0.18121,0.17241,0.13575,0.14671,0.0833,0.07704,0.04071,0.02241
55 to 59,0.58616,0.36335,0.27759,0.16932,0.29249,0.23711,0.27858,0.19498,0.09315,0.08626,0.11754,0.1497,0.11283,0.09118,0.04444,0.02364
60 to 64,0.44709,0.38773,0.22383,0.14259,0.1352,0.10733,0.1465,0.19237,0.10137,0.07048,0.08206,0.11135,0.11273,0.09933,0.08402,0.0257
65 to 69,0.37767,0.28404,0.22729,0.12744,0.102,0.07854,0.10499,0.13228,0.07078,0.0459,0.04459,0.06182,0.08176,0.08608,0.07531,0.03408
70 to 74,0.26646,0.15152,0.18151,0.08549,0.12565,0.05536,0.05954,0.08776,0.06065,0.04608,0.0331,0.03859,0.06459,0.05137,0.07819,0.03343
75+,0.13072,0.11667,0.16288,0.05919,0.10323,0.0291,0.0577,0.03622,0.02671,0.03711,0.02327,0.02186,0.02827,0.03197,0.02973,0.02366
