Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.01205,0.433,0.13075,0.06555,0.08873,0.18835,0.2413,0.22021,0.13705,0.03381,0.04388,0.05185,0.03732,0.02921,0.00858,0.01083
5 to 9,0.44352,1.65112,0.70372,0.20888,0.11441,0.09912,0.17362,0.26278,0.18004,0.05627,0.08338,0.04671,0.04132,0.0391,0.01842,0.01116
10 to 14,0.23249,0.61986,2.54989,0.99562,0.17473,0.09141,0.27016,0.20276,0.28894,0.07509,0.09696,0.05147,0.03642,0.02545,0.02718,0.01688
15 to 19,0.18119,0.1814,0.42048,3.15004,1.18706,0.37701,0.2272,0.15833,0.19575,0.15104,0.15201,0.06443,0.06103,0.02826,0.0535,0.00984
20 to 24,0.31597,0.15848,0.2869,0.78669,1.98031,1.08654,0.62055,0.38909,0.36249,0.21419,0.2864,0.16645,0.13271,0.0851,0.05118,0.02221
25 to 29,0.51329,0.33456,0.25809,0.3914,0.83269,1.47489,0.97046,0.72643,0.463,0.28283,0.38672,0.29846,0.21724,0.1414,0.07939,0.03155
30 to 34,0.63927,0.44019,0.32107,0.26713,0.53176,0.90378,1.31166,0.97974,0.68869,0.37379,0.30542,0.33331,0.24162,0.19289,0.08812,0.06456
35 to 39,0.56713,0.50553,0.39691,0.33066,0.36517,0.62567,0.96819,1.23405,0.76936,0.43168,0.30629,0.28592,0.29941,0.17872,0.12681,0.05357
40 to 44,0.42041,0.46815,0.50177,0.37071,0.3109,0.45799,0.667,0.94199,0.91355,0.4534,0.37943,0.30593,0.28265,0.18624,0.16254,0.05595
45 to 49,0.31148,0.23528,0.33343,0.34487,0.37926,0.43374,0.53307,0.63241,0.58194,0.48611,0.44337,0.22553,0.23943,0.15491,0.12816,0.07258
50 to 54,0.38473,0.19253,0.22385,0.15911,0.23538,0.37469,0.55257,0.44058,0.40808,0.38658,0.35594,0.33825,0.22144,0.17496,0.10711,0.0541
55 to 59,0.35101,0.21801,0.15212,0.08634,0.17035,0.21955,0.43582,0.38159,0.20977,0.19342,0.30821,0.34514,0.29993,0.20707,0.11691,0.05706
60 to 64,0.26773,0.23264,0.12266,0.07271,0.07874,0.09938,0.22918,0.37649,0.22828,0.15804,0.21517,0.25672,0.29967,0.22559,0.22103,0.06203
65 to 69,0.22616,0.17043,0.12455,0.06499,0.05941,0.07272,0.16425,0.25888,0.15939,0.10293,0.11692,0.14254,0.21735,0.19549,0.19814,0.08226
70 to 74,0.15956,0.09091,0.09947,0.0436,0.07318,0.05126,0.09314,0.17176,0.13658,0.10332,0.08679,0.08898,0.17169,0.11666,0.20569,0.0807
75+,0.07828,0.07,0.08926,0.03019,0.06012,0.02695,0.09026,0.07089,0.06014,0.08321,0.06103,0.05039,0.07515,0.0726,0.07822,0.0571
