Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.57328,0.27711,0.08151,0.04038,0.09779,0.32777,0.42229,0.30331,0.15686,0.03629,0.03507,0.03917,0.01832,0.00608,0.00184,0.00209
5 to 9,0.25123,1.05669,0.43869,0.12869,0.12609,0.1725,0.30386,0.36194,0.20607,0.06039,0.06663,0.03529,0.02029,0.00814,0.00395,0.00215
10 to 14,0.1317,0.3967,1.58955,0.61339,0.19258,0.15908,0.47281,0.27927,0.33072,0.08058,0.07748,0.03889,0.01789,0.0053,0.00584,0.00326
15 to 19,0.10263,0.11609,0.26212,1.94069,1.3083,0.65608,0.39762,0.21808,0.22405,0.16209,0.12148,0.04868,0.02997,0.00588,0.01148,0.0019
20 to 24,0.17898,0.10143,0.17885,0.48467,2.18257,1.8908,1.08602,0.53592,0.41489,0.22986,0.22888,0.12576,0.06516,0.01772,0.01099,0.00428
25 to 29,0.29075,0.21411,0.16089,0.24114,0.91773,2.56661,1.6984,1.00056,0.52993,0.30351,0.30905,0.2255,0.10667,0.02944,0.01704,0.00609
30 to 34,0.36211,0.28171,0.20015,0.16457,0.58607,1.57277,2.29554,1.34946,0.78825,0.40113,0.24408,0.25183,0.11864,0.04017,0.01892,0.01245
35 to 39,0.32125,0.32353,0.24743,0.20371,0.40247,1.0888,1.69442,1.69974,0.88059,0.46326,0.24477,0.21603,0.14701,0.03722,0.02722,0.01033
40 to 44,0.23814,0.29961,0.31279,0.22839,0.34265,0.797,1.16732,1.29747,1.04562,0.48657,0.30323,0.23114,0.13879,0.03878,0.03489,0.01079
45 to 49,0.17644,0.15057,0.20785,0.21247,0.41799,0.7548,0.93292,0.87106,0.66607,0.52167,0.35432,0.1704,0.11756,0.03226,0.02751,0.014
50 to 54,0.21793,0.12322,0.13955,0.09802,0.25942,0.65204,0.96704,0.60683,0.46707,0.41486,0.28445,0.25556,0.10873,0.03643,0.02299,0.01043
55 to 59,0.19883,0.13952,0.09483,0.0532,0.18775,0.38207,0.76273,0.52559,0.2401,0.20757,0.24631,0.26077,0.14727,0.04312,0.0251,0.01101
60 to 64,0.15166,0.14889,0.07646,0.0448,0.08679,0.17294,0.40109,0.51856,0.26129,0.1696,0.17196,0.19397,0.14714,0.04698,0.04745,0.01196
65 to 69,0.12811,0.10907,0.07764,0.04004,0.06547,0.12655,0.28745,0.35658,0.18243,0.11046,0.09344,0.10769,0.10672,0.04071,0.04253,0.01587
70 to 74,0.09038,0.05818,0.06201,0.02686,0.08065,0.0892,0.163,0.23658,0.15632,0.11088,0.06936,0.06723,0.0843,0.02429,0.04416,0.01556
75+,0.04434,0.0448,0.05564,0.0186,0.06626,0.04689,0.15797,0.09765,0.06884,0.0893,0.04877,0.03807,0.0369,0.01512,0.01679,0.01101
