Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.68937,0.69369,0.18975,0.09214,0.10978,0.19039,0.19533,0.15797,0.0975,0.02384,0.02644,0.02769,0.0174,0.01422,0.00485,0.00669
5 to 9,0.74035,2.64517,1.02125,0.29365,0.14155,0.1002,0.14055,0.18851,0.12809,0.03967,0.05025,0.02495,0.01927,0.01904,0.0104,0.0069
10 to 14,0.38809,0.99304,3.70041,1.39965,0.21618,0.0924,0.2187,0.14546,0.20557,0.05294,0.05843,0.02749,0.01699,0.01239,0.01535,0.01043
15 to 19,0.30244,0.29061,0.6102,4.42833,1.46867,0.38109,0.18392,0.11358,0.13927,0.10649,0.09161,0.03441,0.02846,0.01376,0.03022,0.00608
20 to 24,0.52744,0.25389,0.41635,1.10593,2.45011,1.09829,0.50234,0.27912,0.25789,0.15101,0.17259,0.08891,0.06189,0.04144,0.02891,0.01373
25 to 29,0.85682,0.53598,0.37454,0.55023,1.03023,1.49084,0.78559,0.52112,0.3294,0.1994,0.23305,0.15941,0.10131,0.06884,0.04484,0.0195
30 to 34,1.0671,0.7052,0.46593,0.37553,0.65791,0.91356,1.0618,0.70284,0.48997,0.26352,0.18406,0.17803,0.11269,0.09392,0.04978,0.03989
35 to 39,0.94669,0.80988,0.576,0.46484,0.4518,0.63244,0.78375,0.88528,0.54736,0.30434,0.18458,0.15271,0.13963,0.08702,0.07163,0.03311
40 to 44,0.70177,0.75,0.72817,0.52115,0.38465,0.46294,0.53994,0.67576,0.64994,0.31966,0.22866,0.1634,0.13182,0.09068,0.09181,0.03457
45 to 49,0.51994,0.37692,0.48387,0.48482,0.46923,0.43843,0.43152,0.45368,0.41402,0.34272,0.26719,0.12046,0.11166,0.07542,0.07239,0.04485
50 to 54,0.64221,0.30844,0.32486,0.22368,0.29122,0.37874,0.44731,0.31606,0.29033,0.27254,0.2145,0.18066,0.10327,0.08518,0.0605,0.03343
55 to 59,0.58593,0.34926,0.22076,0.12138,0.21076,0.22193,0.3528,0.27374,0.14924,0.13636,0.18573,0.18434,0.13988,0.10082,0.06604,0.03526
60 to 64,0.44691,0.3727,0.178,0.10222,0.09742,0.10045,0.18552,0.27008,0.16241,0.11142,0.12967,0.13712,0.13975,0.10984,0.12485,0.03833
65 to 69,0.37752,0.27303,0.18075,0.09136,0.0735,0.07351,0.13296,0.18572,0.1134,0.07256,0.07046,0.07613,0.10136,0.09518,0.11192,0.05083
70 to 74,0.26635,0.14565,0.14435,0.06129,0.09054,0.05182,0.0754,0.12322,0.09717,0.07284,0.0523,0.04752,0.08007,0.0568,0.11619,0.04987
75+,0.13067,0.11215,0.12953,0.04243,0.07438,0.02724,0.07307,0.05086,0.04279,0.05867,0.03678,0.02692,0.03505,0.03535,0.04418,0.03529
