Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.8035,0.36667,0.14419,0.08694,0.1182,0.1956,0.16874,0.15415,0.11929,0.03834,0.04962,0.06884,0.04421,0.03259,0.01049,0.01541
5 to 9,0.35213,1.39818,0.77605,0.27706,0.15242,0.10294,0.12141,0.18395,0.15672,0.06381,0.09429,0.06201,0.04895,0.04362,0.02253,0.01588
10 to 14,0.18458,0.5249,2.81196,1.3206,0.23278,0.09493,0.18892,0.14193,0.25152,0.08515,0.10965,0.06834,0.04315,0.02839,0.03324,0.02402
15 to 19,0.14385,0.15361,0.46369,4.17824,1.58143,0.39153,0.15888,0.11083,0.1704,0.17127,0.17191,0.08554,0.0723,0.03153,0.06543,0.014
20 to 24,0.25086,0.1342,0.31638,1.04348,2.63821,1.12836,0.43395,0.27237,0.31553,0.24287,0.32389,0.221,0.15721,0.09494,0.06259,0.0316
25 to 29,0.40752,0.28331,0.28461,0.51916,1.10932,1.53166,0.67864,0.50851,0.40302,0.32069,0.43735,0.39626,0.25736,0.15774,0.09709,0.04489
30 to 34,0.50754,0.37275,0.35406,0.35432,0.70842,0.93857,0.91724,0.68583,0.59948,0.42383,0.3454,0.44253,0.28624,0.21519,0.10777,0.09185
35 to 39,0.45027,0.42808,0.4377,0.43859,0.48649,0.64976,0.67705,0.86385,0.6697,0.48948,0.34639,0.37961,0.35469,0.19938,0.15508,0.07622
40 to 44,0.33378,0.39643,0.55334,0.49172,0.41418,0.47562,0.46643,0.65941,0.79521,0.51411,0.4291,0.40617,0.33485,0.20777,0.19879,0.0796
45 to 49,0.2473,0.19923,0.3677,0.45744,0.50525,0.45044,0.37277,0.4427,0.50656,0.5512,0.50141,0.29943,0.28364,0.17282,0.15673,0.10326
50 to 54,0.30545,0.16303,0.24686,0.21104,0.31358,0.38911,0.38641,0.30841,0.35522,0.43834,0.40254,0.44908,0.26233,0.19518,0.131,0.07697
55 to 59,0.27868,0.18461,0.16775,0.11453,0.22695,0.228,0.30477,0.26712,0.1826,0.21932,0.34855,0.45823,0.35531,0.231,0.14299,0.08118
60 to 64,0.21256,0.197,0.13526,0.09645,0.1049,0.10321,0.16026,0.26355,0.19871,0.1792,0.24334,0.34084,0.355,0.25167,0.27033,0.08826
65 to 69,0.17956,0.14432,0.13736,0.0862,0.07914,0.07552,0.11486,0.18122,0.13874,0.11671,0.13222,0.18924,0.25748,0.21809,0.24232,0.11704
70 to 74,0.12668,0.07699,0.10969,0.05783,0.09749,0.05323,0.06513,0.12024,0.11888,0.11715,0.09815,0.11813,0.2034,0.13014,0.25156,0.11481
75+,0.06215,0.05928,0.09843,0.04004,0.08009,0.02799,0.06312,0.04963,0.05235,0.09435,0.06902,0.06691,0.08903,0.081,0.09566,0.08125
