Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.61998,0.30853,0.10107,0.04802,0.06785,0.17434,0.1953,0.15999,0.1151,0.03883,0.04638,0.0825,0.06911,0.07083,0.02277,0.04841
5 to 9,0.2717,1.17647,0.54397,0.15304,0.08748,0.09175,0.14053,0.19092,0.15121,0.06463,0.08813,0.07433,0.07652,0.09481,0.04887,0.04987
10 to 14,0.14242,0.44167,1.97103,0.72943,0.13361,0.08461,0.21867,0.14731,0.24268,0.08624,0.10248,0.08191,0.06746,0.06171,0.07212,0.07545
15 to 19,0.11099,0.12925,0.32502,2.30783,0.9077,0.34897,0.18389,0.11504,0.16441,0.17346,0.16067,0.10253,0.11303,0.06852,0.14195,0.04396
20 to 24,0.19356,0.11292,0.22177,0.57636,1.51426,1.00571,0.50226,0.28269,0.30445,0.24598,0.30271,0.26487,0.24577,0.20635,0.13579,0.09925
25 to 29,0.31444,0.23838,0.1995,0.28675,0.63672,1.36517,0.78547,0.52778,0.38887,0.32481,0.40875,0.47493,0.40232,0.34284,0.21064,0.14098
30 to 34,0.39161,0.31365,0.24818,0.19571,0.40662,0.83655,1.06164,0.71182,0.57842,0.42927,0.32282,0.53039,0.44747,0.46771,0.2338,0.28848
35 to 39,0.34742,0.3602,0.30681,0.24225,0.27923,0.57913,0.78363,0.89659,0.64618,0.49576,0.32373,0.45497,0.55447,0.43335,0.33644,0.23939
40 to 44,0.25754,0.33357,0.38786,0.2716,0.23773,0.42392,0.53986,0.6844,0.76728,0.5207,0.40104,0.48681,0.52345,0.45158,0.43125,0.25001
45 to 49,0.19081,0.16764,0.25774,0.25266,0.29,0.40148,0.43146,0.45948,0.48877,0.55827,0.46862,0.35889,0.4434,0.3756,0.34002,0.32434
50 to 54,0.23568,0.13718,0.17304,0.11657,0.17998,0.34682,0.44724,0.3201,0.34274,0.44396,0.37621,0.53824,0.41008,0.42422,0.28418,0.24174
55 to 59,0.21503,0.15534,0.11759,0.06326,0.13026,0.20322,0.35274,0.27724,0.17619,0.22213,0.32576,0.54921,0.55545,0.50207,0.31019,0.25497
60 to 64,0.16401,0.16576,0.09481,0.05327,0.06021,0.09199,0.1855,0.27353,0.19173,0.18149,0.22743,0.40851,0.55496,0.54698,0.58644,0.2772
65 to 69,0.13855,0.12143,0.09628,0.04761,0.04542,0.06731,0.13294,0.18809,0.13387,0.1182,0.12358,0.22682,0.40251,0.47399,0.52569,0.36759
70 to 74,0.09775,0.06478,0.07689,0.03194,0.05596,0.04745,0.07539,0.12479,0.11471,0.11866,0.09174,0.14159,0.31796,0.28285,0.54574,0.3606
75+,0.04796,0.04988,0.06899,0.02211,0.04597,0.02494,0.07306,0.05151,0.05051,0.09556,0.06451,0.08019,0.13917,0.17604,0.20752,0.25518
