Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.44555,0.56521,0.17204,0.10764,0.15711,0.24649,0.23124,0.16227,0.08115,0.01732,0.01964,0.03012,0.01623,0.01215,0.00314,0.00373
5 to 9,0.6335,2.15526,0.92596,0.34302,0.20258,0.12972,0.16639,0.19364,0.10661,0.02883,0.03732,0.02714,0.01797,0.01626,0.00674,0.00384
10 to 14,0.33208,0.80912,3.35515,1.63496,0.30939,0.11963,0.25891,0.14941,0.17109,0.03847,0.0434,0.02991,0.01585,0.01059,0.00995,0.00581
15 to 19,0.25879,0.23678,0.55326,5.17282,2.10193,0.49338,0.21773,0.11667,0.11591,0.07738,0.06804,0.03743,0.02655,0.01175,0.01958,0.00339
20 to 24,0.45131,0.20687,0.3775,1.29186,3.50653,1.4219,0.5947,0.28671,0.21464,0.10973,0.1282,0.09671,0.05773,0.03539,0.01873,0.00765
25 to 29,0.73316,0.43671,0.33959,0.64274,1.47444,1.93011,0.93004,0.5353,0.27415,0.14489,0.17311,0.17341,0.09451,0.05881,0.02905,0.01087
30 to 34,0.91309,0.57459,0.42246,0.43867,0.94159,1.18274,1.25703,0.72196,0.40779,0.19148,0.13671,0.19366,0.10512,0.08022,0.03225,0.02223
35 to 39,0.81005,0.65988,0.52225,0.54299,0.64661,0.81879,0.92786,0.90935,0.45556,0.22114,0.1371,0.16612,0.13025,0.07433,0.04641,0.01845
40 to 44,0.60049,0.61109,0.66023,0.60877,0.55051,0.59935,0.63922,0.69414,0.54094,0.23227,0.16984,0.17775,0.12297,0.07746,0.05949,0.01927
45 to 49,0.4449,0.30711,0.43873,0.56632,0.67155,0.56762,0.51086,0.46602,0.34459,0.24903,0.19846,0.13104,0.10416,0.06442,0.0469,0.025
50 to 54,0.54953,0.25131,0.29455,0.26128,0.41678,0.49034,0.52955,0.32465,0.24163,0.19804,0.15933,0.19652,0.09633,0.07276,0.0392,0.01863
55 to 59,0.50137,0.28458,0.20016,0.14179,0.30164,0.28732,0.41767,0.28119,0.12421,0.09909,0.13796,0.20053,0.13048,0.08612,0.04279,0.01965
60 to 64,0.38241,0.30368,0.16139,0.11941,0.13943,0.13005,0.21963,0.27743,0.13517,0.08096,0.09632,0.14916,0.13037,0.09382,0.08089,0.02136
65 to 69,0.32303,0.22246,0.16389,0.10672,0.10519,0.09517,0.15741,0.19077,0.09438,0.05273,0.05233,0.08282,0.09455,0.0813,0.07251,0.02833
70 to 74,0.22791,0.11867,0.13088,0.07159,0.12958,0.06708,0.08926,0.12657,0.08087,0.05293,0.03885,0.0517,0.07469,0.04852,0.07528,0.02779
75+,0.11181,0.09138,0.11744,0.04957,0.10646,0.03527,0.0865,0.05224,0.03561,0.04263,0.02732,0.02928,0.03269,0.03019,0.02863,0.01967
