Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.55636,0.64637,0.21694,0.11966,0.14293,0.19837,0.17071,0.13482,0.08077,0.02052,0.02205,0.026,0.01558,0.01389,0.00403,0.00569
5 to 9,0.68206,2.46474,1.1676,0.38134,0.1843,0.1044,0.12284,0.16088,0.10611,0.03414,0.04189,0.02342,0.01725,0.01859,0.00864,0.00586
10 to 14,0.35753,0.92531,4.23069,1.81763,0.28147,0.09627,0.19114,0.12413,0.17029,0.04556,0.04871,0.02581,0.01521,0.0121,0.01276,0.00887
15 to 19,0.27863,0.27078,0.69764,5.75077,1.9122,0.39706,0.16074,0.09693,0.11537,0.09165,0.07637,0.03231,0.02548,0.01343,0.02511,0.00517
20 to 24,0.48591,0.23658,0.47601,1.4362,3.19002,1.14432,0.43903,0.23821,0.21364,0.12996,0.14389,0.08347,0.05541,0.04046,0.02402,0.01166
25 to 29,0.78935,0.49942,0.42821,0.71455,1.34135,1.55333,0.68659,0.44473,0.27287,0.17161,0.1943,0.14967,0.0907,0.06721,0.03726,0.01657
30 to 34,0.98308,0.6571,0.5327,0.48768,0.8566,0.95185,0.92799,0.59982,0.40589,0.2268,0.15345,0.16714,0.10088,0.0917,0.04136,0.0339
35 to 39,0.87215,0.75464,0.65854,0.60366,0.58825,0.65895,0.68498,0.75551,0.45343,0.26193,0.15389,0.14338,0.12501,0.08496,0.05951,0.02813
40 to 44,0.64652,0.69884,0.83251,0.67678,0.50082,0.48235,0.47189,0.57671,0.53841,0.27511,0.19064,0.15341,0.11801,0.08853,0.07629,0.02938
45 to 49,0.479,0.35121,0.55322,0.6296,0.61093,0.45681,0.37714,0.38718,0.34298,0.29495,0.22276,0.1131,0.09997,0.07364,0.06015,0.03811
50 to 54,0.59165,0.2874,0.37141,0.29047,0.37916,0.39462,0.39093,0.26973,0.2405,0.23456,0.17883,0.16962,0.09245,0.08317,0.05027,0.02841
55 to 59,0.5398,0.32544,0.25239,0.15763,0.27441,0.23123,0.30834,0.23362,0.12363,0.11736,0.15485,0.17308,0.12523,0.09843,0.05487,0.02996
60 to 64,0.41172,0.34728,0.20351,0.13275,0.12685,0.10467,0.16214,0.23049,0.13454,0.09589,0.10811,0.12874,0.12512,0.10724,0.10374,0.03258
65 to 69,0.34779,0.25441,0.20666,0.11865,0.09569,0.07659,0.1162,0.15849,0.09394,0.06245,0.05874,0.07148,0.09075,0.09293,0.09299,0.0432
70 to 74,0.24538,0.13571,0.16503,0.07959,0.11788,0.05399,0.06589,0.10516,0.08049,0.06269,0.04361,0.04462,0.07168,0.05545,0.09654,0.04238
75+,0.12038,0.1045,0.14809,0.05511,0.09685,0.02838,0.06386,0.0434,0.03545,0.05049,0.03066,0.02527,0.03138,0.03451,0.03671,0.02999
