Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.7326,0.34786,0.09796,0.05219,0.06483,0.14961,0.21504,0.19022,0.12686,0.03524,0.04524,0.08519,0.07344,0.06614,0.01951,0.02328
5 to 9,0.32105,1.32645,0.52725,0.16633,0.08359,0.07874,0.15473,0.22699,0.16666,0.05864,0.08597,0.07675,0.08131,0.08854,0.04188,0.02399
10 to 14,0.1683,0.49797,1.91044,0.79278,0.12767,0.07261,0.24076,0.17515,0.26748,0.07825,0.09997,0.08458,0.07168,0.05763,0.06181,0.03629
15 to 19,0.13116,0.14573,0.31503,2.50825,0.86733,0.29947,0.20247,0.13677,0.18121,0.1574,0.15674,0.10587,0.12012,0.06399,0.12166,0.02114
20 to 24,0.22872,0.12732,0.21495,0.62641,1.44692,0.86305,0.55302,0.3361,0.33556,0.2232,0.2953,0.27351,0.26117,0.1927,0.11638,0.04774
25 to 29,0.37156,0.26878,0.19337,0.31166,0.6084,1.17152,0.86485,0.62749,0.4286,0.29473,0.39874,0.49041,0.42753,0.32016,0.18052,0.06781
30 to 34,0.46275,0.35363,0.24055,0.2127,0.38853,0.71789,1.16893,0.84631,0.63752,0.38952,0.31491,0.54768,0.47551,0.43677,0.20037,0.13875
35 to 39,0.41053,0.40612,0.29737,0.26329,0.26681,0.49698,0.86283,1.06598,0.7122,0.44985,0.31581,0.4698,0.58923,0.40468,0.28834,0.11514
40 to 44,0.30432,0.3761,0.37594,0.29519,0.22716,0.36379,0.59442,0.8137,0.84567,0.47249,0.39123,0.50268,0.55626,0.42171,0.3696,0.12025
45 to 49,0.22547,0.18901,0.24981,0.2746,0.2771,0.34453,0.47506,0.54628,0.5387,0.50657,0.45715,0.37058,0.47119,0.35076,0.29141,0.156
50 to 54,0.2785,0.15467,0.16772,0.12669,0.17198,0.29762,0.49243,0.38057,0.37776,0.40285,0.367,0.55578,0.43578,0.39616,0.24356,0.11627
55 to 59,0.25409,0.17514,0.11397,0.06875,0.12447,0.17439,0.38839,0.32962,0.19419,0.20156,0.31779,0.56711,0.59026,0.46886,0.26585,0.12264
60 to 64,0.1938,0.1869,0.0919,0.0579,0.05753,0.07894,0.20424,0.32521,0.21132,0.16469,0.22186,0.42183,0.58975,0.5108,0.50261,0.13333
65 to 69,0.16371,0.13692,0.09332,0.05175,0.0434,0.05776,0.14637,0.22363,0.14755,0.10726,0.12055,0.23421,0.42774,0.44264,0.45054,0.1768
70 to 74,0.1155,0.07304,0.07452,0.03471,0.05347,0.04072,0.083,0.14837,0.12643,0.10767,0.08949,0.1462,0.33789,0.26415,0.46772,0.17344
75+,0.05667,0.05624,0.06687,0.02404,0.04393,0.02141,0.08044,0.06124,0.05568,0.08672,0.06293,0.0828,0.14789,0.16439,0.17785,0.12274
