Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.16486,0.47483,0.15004,0.09706,0.13939,0.26379,0.25131,0.20535,0.11117,0.02321,0.02399,0.02861,0.01859,0.01377,0.00365,0.00518
5 to 9,0.51049,1.8106,0.80756,0.30931,0.17974,0.13883,0.18083,0.24505,0.14605,0.03862,0.04558,0.02577,0.02058,0.01843,0.00784,0.00533
10 to 14,0.2676,0.67973,2.92612,1.47429,0.2745,0.12803,0.28138,0.18908,0.23439,0.05154,0.053,0.0284,0.01815,0.012,0.01158,0.00807
15 to 19,0.20854,0.19892,0.48252,4.66448,1.86487,0.52802,0.23663,0.14765,0.1588,0.10367,0.0831,0.03555,0.03041,0.01332,0.02278,0.0047
20 to 24,0.36368,0.17379,0.32923,1.16491,3.11106,1.52174,0.6463,0.36283,0.29405,0.14701,0.15656,0.09185,0.06611,0.04011,0.02179,0.01062
25 to 29,0.59079,0.36688,0.29617,0.57957,1.30815,2.06564,1.01074,0.67741,0.37559,0.19412,0.2114,0.16469,0.10823,0.06664,0.03381,0.01508
30 to 34,0.73579,0.4827,0.36844,0.39556,0.83539,1.26579,1.3661,0.91363,0.55867,0.25656,0.16696,0.18392,0.12038,0.09091,0.03752,0.03085
35 to 39,0.65276,0.55435,0.45547,0.48963,0.57369,0.87628,1.00837,1.15077,0.62411,0.29629,0.16744,0.15777,0.14916,0.08423,0.054,0.0256
40 to 44,0.48389,0.51337,0.5758,0.54894,0.48842,0.64143,0.69468,0.87842,0.74108,0.3112,0.20742,0.16881,0.14082,0.08778,0.06922,0.02674
45 to 49,0.35851,0.258,0.38263,0.51067,0.59581,0.60747,0.55519,0.58974,0.47208,0.33365,0.24237,0.12445,0.11928,0.07301,0.05457,0.03469
50 to 54,0.44282,0.21112,0.25688,0.23561,0.36978,0.52477,0.5755,0.41084,0.33103,0.26534,0.19458,0.18665,0.11032,0.08246,0.04561,0.02585
55 to 59,0.40401,0.23907,0.17456,0.12786,0.26762,0.30749,0.45391,0.35584,0.17017,0.13276,0.16848,0.19045,0.14942,0.09759,0.04979,0.02727
60 to 64,0.30816,0.25511,0.14075,0.10767,0.12371,0.13919,0.23869,0.35108,0.18519,0.10847,0.11763,0.14166,0.14929,0.10632,0.09413,0.02965
65 to 69,0.26031,0.18689,0.14293,0.09623,0.09333,0.10185,0.17106,0.24141,0.1293,0.07065,0.06391,0.07865,0.10828,0.09214,0.08437,0.03931
70 to 74,0.18365,0.09969,0.11414,0.06456,0.11496,0.07179,0.097,0.16017,0.11079,0.07092,0.04745,0.0491,0.08554,0.05498,0.08759,0.03857
75+,0.0901,0.07677,0.10242,0.0447,0.09445,0.03774,0.09401,0.06611,0.04879,0.05711,0.03336,0.02781,0.03744,0.03422,0.03331,0.02729
