Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.4474,0.65278,0.21511,0.11815,0.14018,0.19641,0.16685,0.13768,0.09169,0.02184,0.02377,0.02782,0.01726,0.0141,0.00379,0.00517
5 to 9,0.63431,2.48918,1.15778,0.37653,0.18075,0.10337,0.12006,0.16429,0.12046,0.03635,0.04517,0.02507,0.01911,0.01887,0.00813,0.00533
10 to 14,0.3325,0.93448,4.19514,1.7947,0.27605,0.09533,0.18681,0.12677,0.19332,0.0485,0.05253,0.02762,0.01685,0.01228,0.012,0.00806
15 to 19,0.25912,0.27347,0.69178,5.67823,1.87541,0.39315,0.1571,0.09899,0.13097,0.09756,0.08236,0.03458,0.02823,0.01364,0.02362,0.0047
20 to 24,0.45189,0.23892,0.47201,1.41808,3.12866,1.13305,0.4291,0.24326,0.24252,0.13834,0.15516,0.08933,0.06138,0.04107,0.0226,0.0106
25 to 29,0.73409,0.50437,0.42461,0.70553,1.31555,1.53802,0.67105,0.45417,0.30976,0.18268,0.20952,0.16017,0.10047,0.06824,0.03505,0.01506
30 to 34,0.91426,0.66362,0.52822,0.48153,0.84012,0.94247,0.90699,0.61254,0.46076,0.24143,0.16547,0.17887,0.11175,0.09309,0.0389,0.03082
35 to 39,0.81109,0.76212,0.653,0.59605,0.57693,0.65245,0.66948,0.77154,0.51474,0.27882,0.16594,0.15344,0.13847,0.08625,0.05598,0.02558
40 to 44,0.60125,0.70577,0.82552,0.66825,0.49118,0.47759,0.46122,0.58894,0.6112,0.29285,0.20557,0.16418,0.13073,0.08988,0.07176,0.02671
45 to 49,0.44547,0.3547,0.54857,0.62166,0.59918,0.45231,0.3686,0.39539,0.38934,0.31398,0.24021,0.12103,0.11074,0.07476,0.05658,0.03465
50 to 54,0.55023,0.29025,0.36829,0.28681,0.37187,0.39073,0.38209,0.27545,0.27302,0.24969,0.19284,0.18152,0.10241,0.08444,0.04729,0.02583
55 to 59,0.50201,0.32867,0.25027,0.15564,0.26913,0.22895,0.30136,0.23857,0.14035,0.12493,0.16698,0.18522,0.13872,0.09993,0.05162,0.02724
60 to 64,0.3829,0.35073,0.2018,0.13107,0.12441,0.10363,0.15847,0.23538,0.15273,0.10207,0.11658,0.13777,0.1386,0.10887,0.09758,0.02962
65 to 69,0.32345,0.25693,0.20492,0.11715,0.09385,0.07583,0.11357,0.16186,0.10664,0.06648,0.06334,0.07649,0.10052,0.09435,0.08747,0.03927
70 to 74,0.2282,0.13706,0.16364,0.07859,0.11562,0.05346,0.0644,0.10739,0.09138,0.06673,0.04702,0.04775,0.07941,0.0563,0.09081,0.03853
75+,0.11196,0.10554,0.14685,0.05441,0.09498,0.0281,0.06242,0.04432,0.04024,0.05375,0.03306,0.02704,0.03476,0.03504,0.03453,0.02726
