Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.64803,0.29651,0.09721,0.05608,0.09241,0.18129,0.17497,0.16292,0.11448,0.03347,0.04961,0.08401,0.06693,0.06246,0.02551,0.03761
5 to 9,0.284,1.13063,0.5232,0.1787,0.11916,0.09541,0.1259,0.19442,0.1504,0.0557,0.09427,0.07568,0.0741,0.08361,0.05476,0.03875
10 to 14,0.14887,0.42446,1.89579,0.85178,0.18199,0.08799,0.1959,0.15001,0.24137,0.07433,0.10962,0.0834,0.06533,0.05443,0.08081,0.05862
15 to 19,0.11602,0.12421,0.31262,2.69493,1.23635,0.36288,0.16475,0.11714,0.16352,0.14951,0.17187,0.1044,0.10947,0.06043,0.15906,0.03416
20 to 24,0.20232,0.10852,0.2133,0.67303,2.06254,1.04579,0.44998,0.28787,0.3028,0.21202,0.3238,0.26971,0.23802,0.18198,0.15216,0.07712
25 to 29,0.32867,0.2291,0.19188,0.33485,0.86726,1.41958,0.70371,0.53746,0.38676,0.27996,0.43723,0.48361,0.38963,0.30235,0.23603,0.10954
30 to 34,0.40934,0.30142,0.23871,0.22854,0.55384,0.86989,0.95113,0.72487,0.57529,0.37,0.34531,0.54008,0.43336,0.41247,0.26198,0.22414
35 to 39,0.36314,0.34617,0.29509,0.28289,0.38034,0.60221,0.70206,0.91303,0.64268,0.4273,0.34629,0.46328,0.537,0.38217,0.37699,0.186
40 to 44,0.2692,0.32057,0.37305,0.31715,0.32381,0.44081,0.48366,0.69694,0.76312,0.44881,0.42899,0.4957,0.50695,0.39825,0.48324,0.19425
45 to 49,0.19945,0.16111,0.2479,0.29504,0.395,0.41748,0.38654,0.4679,0.48612,0.48118,0.50128,0.36544,0.42943,0.33124,0.38101,0.252
50 to 54,0.24635,0.13184,0.16643,0.13612,0.24515,0.36064,0.40068,0.32596,0.34088,0.38266,0.40243,0.54807,0.39716,0.37412,0.31844,0.18782
55 to 59,0.22476,0.14929,0.1131,0.07387,0.17743,0.21132,0.31603,0.28232,0.17523,0.19146,0.34846,0.55924,0.53794,0.44278,0.34759,0.19811
60 to 64,0.17143,0.15931,0.09119,0.06221,0.08201,0.09565,0.16619,0.27855,0.19069,0.15643,0.24328,0.41597,0.53747,0.48238,0.65714,0.21538
65 to 69,0.14481,0.1167,0.0926,0.0556,0.06187,0.06999,0.1191,0.19154,0.13315,0.10188,0.13219,0.23096,0.38982,0.41802,0.58906,0.28561
70 to 74,0.10217,0.06225,0.07395,0.0373,0.07622,0.04934,0.06754,0.12708,0.11409,0.10227,0.09813,0.14417,0.30794,0.24945,0.61153,0.28018
75+,0.05013,0.04794,0.06636,0.02582,0.06262,0.02594,0.06545,0.05245,0.05024,0.08237,0.069,0.08165,0.13478,0.15525,0.23254,0.19827
