Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.07901,0.4992,0.16303,0.09312,0.12041,0.19727,0.18194,0.15285,0.10615,0.0294,0.03836,0.05007,0.03532,0.02924,0.00966,0.01372
5 to 9,0.47287,1.90356,0.87747,0.29676,0.15527,0.10382,0.13092,0.1824,0.13946,0.04894,0.07289,0.04511,0.03911,0.03913,0.02073,0.01414
10 to 14,0.24788,0.71463,3.17946,1.41451,0.23713,0.09574,0.20371,0.14074,0.22381,0.0653,0.08476,0.04971,0.03448,0.02547,0.03059,0.02138
15 to 19,0.19317,0.20913,0.52429,4.47533,1.611,0.39488,0.17131,0.1099,0.15162,0.13135,0.13289,0.06222,0.05777,0.02828,0.06022,0.01246
20 to 24,0.33688,0.18271,0.35773,1.11767,2.68754,1.13802,0.46791,0.27008,0.28077,0.18626,0.25038,0.16074,0.12561,0.08518,0.05761,0.02813
25 to 29,0.54725,0.38571,0.32181,0.55607,1.13006,1.54477,0.73175,0.50424,0.35863,0.24595,0.33808,0.28821,0.20562,0.14151,0.08936,0.03996
30 to 34,0.68156,0.50749,0.40034,0.37952,0.72167,0.9466,0.98903,0.68007,0.53344,0.32505,0.26701,0.32187,0.22869,0.19306,0.09918,0.08177
35 to 39,0.60465,0.58282,0.49491,0.46978,0.49559,0.65532,0.73004,0.85659,0.59593,0.3754,0.26777,0.2761,0.28338,0.17887,0.14273,0.06785
40 to 44,0.44822,0.53972,0.62565,0.52668,0.42193,0.47969,0.50293,0.65386,0.70761,0.39429,0.33171,0.29542,0.26753,0.1864,0.18295,0.07086
45 to 49,0.33209,0.27125,0.41575,0.48996,0.5147,0.45429,0.40195,0.43898,0.45076,0.42273,0.38761,0.21779,0.22662,0.15504,0.14425,0.09193
50 to 54,0.41018,0.22196,0.27912,0.22605,0.31944,0.39244,0.41665,0.30582,0.31609,0.33618,0.31117,0.32663,0.20959,0.1751,0.12056,0.06852
55 to 59,0.37424,0.25134,0.18968,0.12267,0.23119,0.22995,0.32862,0.26487,0.16248,0.1682,0.26944,0.33329,0.28388,0.20724,0.13159,0.07227
60 to 64,0.28545,0.26821,0.15294,0.10331,0.10687,0.10409,0.17281,0.26133,0.17682,0.13743,0.18811,0.24791,0.28363,0.22578,0.24878,0.07857
65 to 69,0.24112,0.19648,0.15531,0.09233,0.08062,0.07617,0.12385,0.1797,0.12346,0.08951,0.10221,0.13764,0.20572,0.19565,0.22301,0.10419
70 to 74,0.17012,0.10481,0.12402,0.06194,0.09931,0.05369,0.07023,0.11923,0.10579,0.08985,0.07588,0.08592,0.1625,0.11675,0.23152,0.10221
75+,0.08346,0.08071,0.11129,0.04288,0.08159,0.02822,0.06806,0.04921,0.04659,0.07236,0.05335,0.04866,0.07113,0.07266,0.08804,0.07233
