Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.09208,0.41921,0.12797,0.08034,0.1556,0.31529,0.2009,0.23542,0.06397,0.024,0.03247,0.04601,0.02498,0.02056,0.00551,0.00698
5 to 9,0.47859,1.59853,0.68873,0.25604,0.20064,0.16593,0.14456,0.28093,0.08405,0.03994,0.0617,0.04145,0.02765,0.02752,0.01183,0.0072
10 to 14,0.25088,0.60011,2.49558,1.22039,0.30642,0.15302,0.22494,0.21677,0.13488,0.0533,0.07175,0.04567,0.02438,0.01791,0.01746,0.01089
15 to 19,0.19551,0.17562,0.41152,3.86117,2.08175,0.63111,0.18916,0.16927,0.09138,0.10721,0.11248,0.05717,0.04085,0.01989,0.03437,0.00634
20 to 24,0.34096,0.15343,0.28079,0.96429,3.47287,1.81882,0.51667,0.41597,0.16921,0.15203,0.21193,0.1477,0.08883,0.0599,0.03288,0.01432
25 to 29,0.55388,0.3239,0.25259,0.47976,1.46028,2.4689,0.808,0.77661,0.21613,0.20075,0.28616,0.26483,0.14541,0.09952,0.051,0.02034
30 to 34,0.68982,0.42617,0.31423,0.32744,0.93255,1.51289,1.09209,1.04742,0.32149,0.26531,0.226,0.29576,0.16172,0.13577,0.05661,0.04162
35 to 39,0.61198,0.48943,0.38845,0.40531,0.6404,1.04735,0.80611,1.31929,0.35915,0.30641,0.22665,0.2537,0.2004,0.1258,0.08146,0.03454
40 to 44,0.45365,0.45324,0.49108,0.4544,0.54522,0.76665,0.55534,1.00706,0.42646,0.32182,0.28077,0.27145,0.18919,0.13109,0.10442,0.03607
45 to 49,0.33611,0.22778,0.32633,0.42272,0.6651,0.72607,0.44383,0.6761,0.27166,0.34504,0.32808,0.20012,0.16026,0.10903,0.08233,0.04679
50 to 54,0.41515,0.1864,0.21909,0.19503,0.41278,0.62722,0.46006,0.47101,0.19049,0.27439,0.26339,0.30013,0.14821,0.12315,0.06881,0.03488
55 to 59,0.37877,0.21107,0.14888,0.10584,0.29875,0.36752,0.36286,0.40795,0.09792,0.13729,0.22806,0.30625,0.20075,0.14575,0.07511,0.03679
60 to 64,0.2889,0.22523,0.12004,0.08913,0.13809,0.16636,0.19082,0.40249,0.10657,0.11217,0.15922,0.22779,0.20058,0.15878,0.142,0.03999
65 to 69,0.24404,0.165,0.1219,0.07966,0.10418,0.12173,0.13675,0.27677,0.07441,0.07306,0.08652,0.12648,0.14547,0.1376,0.12729,0.05303
70 to 74,0.17218,0.08802,0.09735,0.05344,0.12834,0.08581,0.07755,0.18363,0.06376,0.07334,0.06422,0.07895,0.11492,0.08211,0.13214,0.05203
75+,0.08447,0.06777,0.08735,0.037,0.10543,0.04511,0.07515,0.07579,0.02808,0.05906,0.04516,0.04472,0.0503,0.0511,0.05025,0.03682
