Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.3029,0.32838,0.06561,0.06479,0.00977,0.08166,0.03206,0.04773,0.05825,0,0.10914,0.13723,0.01148,0.03891,0.02466,0
5 to 9,0.18073,1.12796,0.56919,0.43384,0.4459,0.01703,0.06517,0.13703,0.0511,0.01221,0.36446,0.05807,0.0108,0.17446,0.15354,0
10 to 14,0.04388,0.32615,2.1083,0.44599,0.39928,0.01158,0.08647,0.19175,0.25644,0.08981,0.23895,0.06909,0.0137,0.04005,0.15327,0
15 to 19,0.08007,0.13579,0.35806,2.26836,1.38819,0.27514,0.16821,0.07427,0.03658,0.14131,0.16299,0.05525,0.08457,0.03269,0.24104,0
20 to 24,0.23207,0.12423,0.43683,0.81501,2.58205,0.40863,0.46793,0.12743,0.21517,0.1245,0.62214,0.15108,0.23623,0.09477,0.07247,0
25 to 29,0.44102,0.24433,0.18954,0.39157,0.87508,0.85626,0.56948,0.1029,0.32483,0.45252,0.43773,0.43569,0.37666,0.18222,0.24099,0.05456
30 to 34,0.47452,0.42356,0.2937,0.29884,0.54976,0.52638,0.91197,0.90309,0.36699,0.41569,0.31224,0.5677,0.51367,0.43095,0.2349,0.21396
35 to 39,0.42142,0.31889,0.43263,0.25376,0.48912,0.34771,0.5655,0.58517,0.50002,0.5305,0.36053,0.48533,0.49166,0.58124,0.42067,0
40 to 44,0.0766,0.29202,0.47809,0.35007,0.41893,0.23419,0.48945,0.42754,0.45598,0.41559,0.44222,0.61162,0.55827,0.70056,0.58802,0
45 to 49,0.11621,0.17249,0.31229,0.28117,0.5702,0.27409,0.44492,0.27943,0.35329,0.73563,0.56489,0.41988,0.5194,0.37458,0.41493,0.05258
50 to 54,0.33786,0.13558,0.0856,0.14379,0.32099,0.12271,0.39225,0.30107,0.41473,0.35513,0.72281,0.67584,0.33079,0.09434,0.64467,0
55 to 59,0.30066,0.23422,0.20622,0.05991,0.14425,0.1449,0.34069,0.2543,0.05611,0.2982,0.69007,0.53319,0.67646,0.3677,0.19532,1.00E-05
60 to 64,0.14789,0.19744,0.2631,0.07745,0.12839,0.01363,0.08174,0.16587,0.11933,0.05314,0.56561,0.469,0.87604,0.38135,0.97828,0.07651
65 to 69,0.14733,0.05416,0.11359,0.09013,0.08223,0,0.09005,0.1094,0.11695,0.04973,0.21142,0.16991,0.78396,0.37598,0.3733,0.31911
70 to 74,0.05972,0.06471,0.07047,0,0.10476,0.01309,0.01236,0.16042,0.14817,0.04869,0.18628,0.07314,0.69638,0.16612,0.63937,0
75+,0.08,0.05431,0.06679,0.0052,0.10908,0.05646,0.16454,0.01267,0.03791,0.00818,0.21516,0.16455,0.29171,0.23107,0.32817,0.19011
