Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.80779,0.38288,0.11152,0.0551,0.07766,0.1846,0.22284,0.18051,0.10497,0.02838,0.04551,0.08942,0.07807,0.05263,0.01485,0.01454
5 to 9,0.35401,1.45998,0.6002,0.17558,0.10013,0.09715,0.16035,0.21541,0.13791,0.04723,0.08647,0.08056,0.08643,0.07045,0.03187,0.01498
10 to 14,0.18557,0.5481,2.17478,0.83689,0.15293,0.08959,0.2495,0.16621,0.22132,0.06302,0.10055,0.08877,0.0762,0.04586,0.04704,0.02266
15 to 19,0.14462,0.1604,0.35862,2.64783,1.03894,0.3695,0.20982,0.12979,0.14994,0.12676,0.15765,0.11112,0.12768,0.05092,0.09258,0.0132
20 to 24,0.2522,0.14014,0.24469,0.66127,1.73321,1.06488,0.57309,0.31895,0.27765,0.17975,0.29702,0.28708,0.27761,0.15333,0.08856,0.02981
25 to 29,0.4097,0.29583,0.22012,0.329,0.72879,1.44548,0.89624,0.59548,0.35464,0.23735,0.40107,0.51474,0.45444,0.25476,0.13738,0.04235
30 to 34,0.51025,0.38923,0.27383,0.22454,0.46541,0.88577,1.21135,0.80313,0.52751,0.31368,0.31675,0.57485,0.50545,0.34754,0.15249,0.08665
35 to 39,0.45267,0.44701,0.33852,0.27794,0.31961,0.6132,0.89414,1.01159,0.5893,0.36227,0.31765,0.49311,0.62632,0.32201,0.21943,0.07191
40 to 44,0.33556,0.41396,0.42795,0.31161,0.27211,0.44886,0.61599,0.77218,0.69974,0.3805,0.39351,0.52762,0.59128,0.33555,0.28127,0.0751
45 to 49,0.24862,0.20804,0.28438,0.28989,0.33193,0.4251,0.4923,0.51841,0.44575,0.40795,0.45982,0.38897,0.50086,0.2791,0.22176,0.09742
50 to 54,0.30708,0.17024,0.19092,0.13374,0.20601,0.36722,0.51031,0.36115,0.31257,0.32442,0.36914,0.58335,0.46322,0.31522,0.18535,0.07261
55 to 59,0.28017,0.19277,0.12974,0.07258,0.1491,0.21518,0.40249,0.3128,0.16068,0.16232,0.31964,0.59525,0.62742,0.37307,0.20231,0.07659
60 to 64,0.2137,0.20571,0.10461,0.06112,0.06892,0.0974,0.21165,0.30862,0.17486,0.13262,0.22316,0.44275,0.62687,0.40645,0.38248,0.08327
65 to 69,0.18051,0.1507,0.10623,0.05463,0.05199,0.07127,0.15169,0.21222,0.12209,0.08638,0.12125,0.24583,0.45466,0.35221,0.34286,0.11042
70 to 74,0.12736,0.08039,0.08483,0.03665,0.06405,0.05024,0.08602,0.1408,0.10461,0.08671,0.09001,0.15346,0.35916,0.21018,0.35594,0.10832
75+,0.06248,0.0619,0.07613,0.02537,0.05262,0.02641,0.08336,0.05811,0.04607,0.06983,0.06329,0.08691,0.1572,0.13081,0.13535,0.07665
