Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.4977,0.28047,0.10328,0.05417,0.0935,0.13706,0.16209,0.16887,0.11869,0.03745,0.05627,0.09712,0.0744,0.07281,0.02221,0.03189
5 to 9,0.21811,1.06949,0.55585,0.17264,0.12057,0.07213,0.11663,0.20151,0.15593,0.06232,0.10692,0.0875,0.08238,0.09747,0.04769,0.03285
10 to 14,0.11433,0.4015,2.01409,0.82286,0.18414,0.06652,0.18148,0.15549,0.25025,0.08316,0.12433,0.09642,0.07262,0.06344,0.07037,0.0497
15 to 19,0.0891,0.1175,0.33212,2.60342,1.25097,0.27434,0.15262,0.12142,0.16954,0.16728,0.19493,0.12069,0.12169,0.07044,0.13851,0.02896
20 to 24,0.15539,0.10265,0.22661,0.65018,2.08693,0.79063,0.41685,0.29838,0.31395,0.23722,0.36725,0.31181,0.26459,0.21213,0.1325,0.06538
25 to 29,0.25242,0.21671,0.20386,0.32348,0.87752,1.07322,0.65191,0.55707,0.40099,0.31323,0.4959,0.5591,0.43314,0.35244,0.20553,0.09287
30 to 34,0.31438,0.28513,0.2536,0.22078,0.56039,0.65765,0.88111,0.75132,0.59646,0.41397,0.39165,0.62439,0.48175,0.4808,0.22813,0.19003
35 to 39,0.2789,0.32745,0.31351,0.27328,0.38483,0.45528,0.65038,0.94634,0.66633,0.47809,0.39276,0.5356,0.59695,0.44548,0.32828,0.15769
40 to 44,0.20675,0.30324,0.39633,0.30639,0.32764,0.33326,0.44806,0.72237,0.79121,0.50215,0.48656,0.57308,0.56355,0.46422,0.4208,0.16468
45 to 49,0.15318,0.1524,0.26337,0.28502,0.39967,0.31562,0.35809,0.48497,0.50401,0.53837,0.56855,0.42249,0.47737,0.38612,0.33178,0.21365
50 to 54,0.1892,0.12471,0.17682,0.1315,0.24805,0.27265,0.37119,0.33786,0.35343,0.42814,0.45643,0.63363,0.4415,0.4361,0.27729,0.15924
55 to 59,0.17262,0.14121,0.12015,0.07136,0.17952,0.15976,0.29276,0.29263,0.18168,0.21422,0.39522,0.64654,0.598,0.51613,0.30267,0.16795
60 to 64,0.13166,0.15069,0.09688,0.0601,0.08298,0.07231,0.15395,0.28871,0.19771,0.17503,0.27592,0.48091,0.59748,0.5623,0.57223,0.1826
65 to 69,0.11122,0.11039,0.09838,0.05371,0.0626,0.05292,0.11033,0.19853,0.13805,0.11399,0.14993,0.26701,0.43334,0.48727,0.51294,0.24214
70 to 74,0.07847,0.05889,0.07857,0.03603,0.07712,0.0373,0.06257,0.13172,0.11829,0.11443,0.1113,0.16668,0.34232,0.29078,0.53251,0.23753
75+,0.0385,0.04534,0.0705,0.02495,0.06336,0.01961,0.06063,0.05436,0.05209,0.09216,0.07826,0.0944,0.14983,0.18097,0.20249,0.16809
