Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.46296,0.5923,0.19751,0.12121,0.14419,0.21393,0.17071,0.1225,0.06276,0.02178,0.02848,0.03522,0.02249,0.016,0.00666,0.0086
5 to 9,0.64113,2.25855,1.06304,0.38628,0.18592,0.11259,0.12283,0.14618,0.08245,0.03625,0.05412,0.03173,0.0249,0.02142,0.01429,0.00886
10 to 14,0.33608,0.8479,3.85183,1.84118,0.28395,0.10383,0.19113,0.11279,0.13232,0.04837,0.06293,0.03496,0.02196,0.01394,0.02109,0.0134
15 to 19,0.26191,0.24813,0.63517,5.82527,1.92907,0.42822,0.16073,0.08808,0.08964,0.0973,0.09867,0.04376,0.03679,0.01548,0.0415,0.00781
20 to 24,0.45675,0.21679,0.43338,1.45481,3.21817,1.2341,0.43902,0.21644,0.166,0.13797,0.1859,0.11306,0.07999,0.04663,0.0397,0.01763
25 to 29,0.74198,0.45764,0.38986,0.7238,1.35319,1.67519,0.68657,0.4041,0.21203,0.18218,0.25102,0.20273,0.13094,0.07747,0.06158,0.02504
30 to 34,0.92409,0.60213,0.485,0.494,0.86416,1.02652,0.92796,0.54501,0.31539,0.24078,0.19825,0.2264,0.14564,0.10568,0.06836,0.05123
35 to 39,0.81981,0.69151,0.59957,0.61148,0.59344,0.71065,0.68496,0.68648,0.35233,0.27807,0.19881,0.19421,0.18047,0.09792,0.09836,0.04251
40 to 44,0.60772,0.64038,0.75796,0.68555,0.50524,0.52019,0.47188,0.52401,0.41836,0.29206,0.24629,0.2078,0.17037,0.10204,0.12609,0.0444
45 to 49,0.45026,0.32183,0.50367,0.63775,0.61632,0.49265,0.37713,0.3518,0.2665,0.31313,0.28779,0.15319,0.14432,0.08487,0.09941,0.05759
50 to 54,0.55614,0.26336,0.33815,0.29424,0.38251,0.42558,0.39092,0.24508,0.18688,0.24902,0.23104,0.22975,0.13347,0.09585,0.08309,0.04293
55 to 59,0.5074,0.29822,0.22979,0.15967,0.27684,0.24937,0.30833,0.21227,0.09607,0.12459,0.20006,0.23443,0.18078,0.11345,0.09069,0.04528
60 to 64,0.38702,0.31823,0.18528,0.13447,0.12797,0.11288,0.16214,0.20943,0.10454,0.1018,0.13967,0.17438,0.18063,0.12359,0.17146,0.04922
65 to 69,0.32692,0.23313,0.18815,0.12018,0.09654,0.0826,0.1162,0.14401,0.07299,0.0663,0.07589,0.09682,0.13101,0.1071,0.15369,0.06527
70 to 74,0.23065,0.12436,0.15025,0.08062,0.11892,0.05822,0.06589,0.09555,0.06255,0.06655,0.05634,0.06044,0.10349,0.06391,0.15956,0.06403
75+,0.11316,0.09576,0.13483,0.05582,0.0977,0.03061,0.06386,0.03944,0.02754,0.0536,0.03961,0.03423,0.0453,0.03978,0.06067,0.04531
