Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.10466,0.85984,0.26154,0.13371,0.13172,0.1632,0.12844,0.10147,0.06049,0.01381,0.01378,0.01518,0.00925,0.00641,0.0017,0.00198
5 to 9,0.92235,3.27871,1.40766,0.42611,0.16985,0.08589,0.09242,0.12109,0.07947,0.02298,0.02619,0.01367,0.01024,0.00858,0.00365,0.00204
10 to 14,0.48349,1.23088,5.10053,2.03102,0.2594,0.07921,0.14381,0.09343,0.12754,0.03066,0.03046,0.01507,0.00903,0.00558,0.00539,0.00308
15 to 19,0.37679,0.36021,0.84108,6.42591,1.76226,0.32668,0.12094,0.07296,0.0864,0.06167,0.04775,0.01886,0.01513,0.0062,0.01061,0.0018
20 to 24,0.65709,0.31471,0.57388,1.60481,2.93989,0.94147,0.33032,0.17929,0.16,0.08745,0.08997,0.04872,0.0329,0.01866,0.01015,0.00406
25 to 29,1.06744,0.66436,0.51625,0.79843,1.23617,1.27797,0.51657,0.33474,0.20436,0.11548,0.12149,0.08736,0.05386,0.03101,0.01574,0.00576
30 to 34,1.32942,0.8741,0.64223,0.54493,0.78943,0.78312,0.69819,0.45146,0.30398,0.15262,0.09595,0.09756,0.0599,0.0423,0.01747,0.01179
35 to 39,1.1794,1.00385,0.79394,0.67453,0.54212,0.54214,0.51536,0.56865,0.33959,0.17626,0.09622,0.08369,0.07422,0.0392,0.02514,0.00978
40 to 44,0.87428,0.92963,1.00368,0.75624,0.46155,0.39684,0.35504,0.43407,0.40323,0.18512,0.1192,0.08954,0.07007,0.04084,0.03222,0.01022
45 to 49,0.64775,0.4672,0.66696,0.70351,0.56303,0.37583,0.28375,0.29142,0.25686,0.19848,0.13928,0.06601,0.05936,0.03397,0.0254,0.01325
50 to 54,0.80008,0.38231,0.44777,0.32458,0.34943,0.32466,0.29413,0.20302,0.18012,0.15784,0.11182,0.099,0.0549,0.03837,0.02123,0.00988
55 to 59,0.72997,0.43292,0.30428,0.17614,0.2529,0.19024,0.23198,0.17584,0.09259,0.07897,0.09682,0.10102,0.07435,0.04541,0.02317,0.01042
60 to 64,0.55677,0.46197,0.24535,0.14833,0.1169,0.08611,0.12199,0.17349,0.10076,0.06453,0.0676,0.07514,0.07429,0.04947,0.04381,0.01133
65 to 69,0.47032,0.33843,0.24915,0.13258,0.08819,0.06301,0.08743,0.11929,0.07035,0.04202,0.03673,0.04172,0.05388,0.04287,0.03927,0.01502
70 to 74,0.33182,0.18053,0.19896,0.08894,0.10864,0.04442,0.04958,0.07915,0.06028,0.04219,0.02727,0.02604,0.04256,0.02558,0.04077,0.01474
75+,0.16279,0.13901,0.17854,0.06158,0.08925,0.02335,0.04805,0.03267,0.02655,0.03398,0.01917,0.01475,0.01863,0.01592,0.0155,0.01043
