Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.94199,0.45048,0.12697,0.0667,0.09374,0.1809,0.19801,0.19657,0.12944,0.03389,0.04689,0.06265,0.04464,0.03821,0.01069,0.0154
5 to 9,0.41282,1.71775,0.68338,0.21256,0.12088,0.0952,0.14248,0.23457,0.17005,0.05641,0.08909,0.05644,0.04942,0.05114,0.02295,0.01587
10 to 14,0.2164,0.64487,2.47619,1.01317,0.18461,0.0878,0.2217,0.18099,0.2729,0.07527,0.1036,0.0622,0.04357,0.03329,0.03387,0.024
15 to 19,0.16864,0.18872,0.40832,3.20556,1.25419,0.3621,0.18644,0.14134,0.18488,0.1514,0.16243,0.07786,0.073,0.03696,0.06667,0.01399
20 to 24,0.2941,0.16488,0.2786,0.80056,2.0923,1.04357,0.50923,0.34732,0.34236,0.21469,0.30603,0.20115,0.15873,0.11131,0.06378,0.03158
25 to 29,0.47776,0.34806,0.25063,0.3983,0.87978,1.41656,0.79638,0.64845,0.43729,0.28349,0.41323,0.36066,0.25985,0.18494,0.09893,0.04486
30 to 34,0.59502,0.45795,0.31179,0.27184,0.56183,0.86804,1.07638,0.87457,0.65045,0.37467,0.32636,0.40278,0.28901,0.2523,0.10981,0.09178
35 to 39,0.52787,0.52593,0.38544,0.33649,0.38582,0.60093,0.79451,1.10158,0.72665,0.4327,0.32728,0.34551,0.35812,0.23376,0.15802,0.07617
40 to 44,0.39131,0.48704,0.48726,0.37725,0.32848,0.43988,0.54735,0.84088,0.86283,0.45447,0.40544,0.36968,0.33809,0.2436,0.20255,0.07954
45 to 49,0.28992,0.24477,0.32379,0.35095,0.4007,0.41659,0.43745,0.56453,0.54963,0.48726,0.47376,0.27254,0.28638,0.20261,0.1597,0.10319
50 to 54,0.3581,0.2003,0.21738,0.16191,0.24869,0.35987,0.45345,0.39328,0.38542,0.38749,0.38034,0.40874,0.26486,0.22884,0.13347,0.07691
55 to 59,0.32672,0.22681,0.14772,0.08787,0.17998,0.21087,0.35764,0.34063,0.19813,0.19388,0.32933,0.41707,0.35875,0.27084,0.14569,0.08112
60 to 64,0.2492,0.24203,0.11911,0.074,0.0832,0.09545,0.18807,0.33607,0.21561,0.15841,0.22992,0.31022,0.35844,0.29506,0.27544,0.0882
65 to 69,0.2105,0.1773,0.12095,0.06614,0.06276,0.06985,0.13478,0.23109,0.15054,0.10317,0.12493,0.17224,0.25997,0.25569,0.2469,0.11695
70 to 74,0.14852,0.09458,0.09659,0.04437,0.07732,0.04923,0.07643,0.15332,0.12899,0.10356,0.09274,0.10752,0.20536,0.15258,0.25632,0.11473
75+,0.07286,0.07283,0.08668,0.03072,0.06352,0.02588,0.07407,0.06328,0.05681,0.08341,0.06521,0.0609,0.08989,0.09496,0.09747,0.08119
