Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.58323,0.67591,0.21919,0.14336,0.18452,0.24305,0.1744,0.11606,0.06076,0.01339,0.01311,0.0122,0.00662,0.00493,0.0014,0.00188
5 to 9,0.69384,2.57736,1.17974,0.45687,0.23793,0.12791,0.12549,0.13849,0.07982,0.02228,0.02492,0.01099,0.00733,0.0066,0.003,0.00194
10 to 14,0.36371,0.96759,4.27471,2.17765,0.36338,0.11796,0.19526,0.10686,0.1281,0.02973,0.02897,0.01211,0.00646,0.00429,0.00443,0.00294
15 to 19,0.28344,0.28316,0.7049,6.88984,2.46868,0.4865,0.16421,0.08345,0.08678,0.05979,0.04542,0.01516,0.01083,0.00477,0.00873,0.00171
20 to 24,0.4943,0.24739,0.48096,1.72067,4.11838,1.40208,0.4485,0.20506,0.1607,0.08479,0.08558,0.03916,0.02355,0.01436,0.00835,0.00386
25 to 29,0.80299,0.52224,0.43267,0.85608,1.73171,1.90321,0.7014,0.38285,0.20526,0.11196,0.11556,0.07021,0.03854,0.02386,0.01295,0.00549
30 to 34,1.00006,0.68712,0.53824,0.58427,1.10588,1.16625,0.94801,0.51635,0.30532,0.14797,0.09127,0.07841,0.04287,0.03255,0.01437,0.01123
35 to 39,0.88721,0.78912,0.66539,0.72323,0.75944,0.80738,0.69976,0.65038,0.34109,0.17089,0.09153,0.06726,0.05312,0.03016,0.02068,0.00932
40 to 44,0.65768,0.73077,0.84118,0.81084,0.64656,0.59099,0.48208,0.49646,0.40501,0.17949,0.11338,0.07197,0.05015,0.03143,0.02651,0.00973
45 to 49,0.48727,0.36726,0.55897,0.7543,0.78872,0.5597,0.38528,0.3333,0.258,0.19243,0.13249,0.05306,0.04248,0.02614,0.0209,0.01262
50 to 54,0.60186,0.30053,0.37528,0.34801,0.48951,0.4835,0.39937,0.2322,0.18092,0.15303,0.10636,0.07957,0.03929,0.02952,0.01747,0.00941
55 to 59,0.54912,0.34031,0.25502,0.18885,0.35427,0.28331,0.31499,0.20111,0.093,0.07657,0.0921,0.08119,0.05321,0.03494,0.01907,0.00992
60 to 64,0.41883,0.36315,0.20563,0.15904,0.16376,0.12824,0.16564,0.19842,0.10121,0.06256,0.0643,0.06039,0.05317,0.03807,0.03606,0.01079
65 to 69,0.3538,0.26603,0.20881,0.14215,0.12354,0.09384,0.11871,0.13644,0.07066,0.04075,0.03494,0.03353,0.03856,0.03299,0.03232,0.01431
70 to 74,0.24962,0.14191,0.16675,0.09536,0.15219,0.06615,0.06732,0.09052,0.06055,0.0409,0.02594,0.02093,0.03046,0.01969,0.03355,0.01404
75+,0.12246,0.10928,0.14963,0.06602,0.12503,0.03477,0.06524,0.03736,0.02666,0.03294,0.01824,0.01186,0.01333,0.01225,0.01276,0.00993
