Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.63902,0.30568,0.09858,0.06905,0.10227,0.18828,0.18521,0.13334,0.09724,0.03451,0.05362,0.08452,0.06856,0.05853,0.02096,0.03523
5 to 9,0.28004,1.16559,0.53057,0.22004,0.13188,0.09909,0.13327,0.15912,0.12775,0.05744,0.10189,0.07614,0.07591,0.07835,0.045,0.0363
10 to 14,0.1468,0.43758,1.92246,1.04879,0.20141,0.09138,0.20737,0.12278,0.20503,0.07665,0.11848,0.08391,0.06692,0.051,0.06641,0.05491
15 to 19,0.1144,0.12806,0.31701,3.31826,1.3683,0.37687,0.17439,0.09588,0.1389,0.15417,0.18576,0.10503,0.11214,0.05663,0.13072,0.032
20 to 24,0.19951,0.11188,0.2163,0.8287,2.28267,1.08612,0.47631,0.23561,0.25721,0.21863,0.34997,0.27135,0.24382,0.17053,0.12504,0.07224
25 to 29,0.3241,0.23618,0.19458,0.4123,0.95982,1.47432,0.74489,0.43988,0.32853,0.28868,0.47257,0.48654,0.39913,0.28333,0.19397,0.10261
30 to 34,0.40364,0.31075,0.24206,0.2814,0.61295,0.90344,1.00678,0.59327,0.48867,0.38153,0.37322,0.54336,0.44393,0.38652,0.2153,0.20996
35 to 39,0.35809,0.35687,0.29925,0.34832,0.42093,0.62543,0.74314,0.74726,0.54592,0.44063,0.37428,0.4661,0.55009,0.35812,0.30981,0.17424
40 to 44,0.26545,0.33049,0.3783,0.39051,0.35837,0.45781,0.51196,0.57041,0.64823,0.4628,0.46366,0.49871,0.51931,0.37319,0.39713,0.18196
45 to 49,0.19667,0.16609,0.25139,0.36328,0.43716,0.43358,0.40916,0.38295,0.41293,0.49618,0.54179,0.36766,0.4399,0.3104,0.31311,0.23606
50 to 54,0.24292,0.13591,0.16877,0.16761,0.27132,0.37455,0.42413,0.26679,0.28956,0.39459,0.43495,0.5514,0.40684,0.35058,0.2617,0.17594
55 to 59,0.22163,0.1539,0.11469,0.09096,0.19636,0.21947,0.33452,0.23107,0.14885,0.19743,0.37662,0.56264,0.55105,0.41492,0.28565,0.18557
60 to 64,0.16905,0.16423,0.09248,0.0766,0.09077,0.09934,0.17591,0.22798,0.16198,0.16131,0.26294,0.4185,0.55057,0.45203,0.54004,0.20175
65 to 69,0.1428,0.12031,0.09391,0.06846,0.06848,0.07269,0.12607,0.15676,0.1131,0.10506,0.14287,0.23236,0.39932,0.39172,0.48409,0.26754
70 to 74,0.10075,0.06418,0.07499,0.04593,0.08435,0.05124,0.07149,0.10401,0.09691,0.10546,0.10606,0.14505,0.31544,0.23376,0.50256,0.26245
75+,0.04943,0.04942,0.06729,0.0318,0.0693,0.02694,0.06928,0.04293,0.04268,0.08494,0.07458,0.08215,0.13807,0.14548,0.1911,0.18572
