Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.7924,0.8326,0.2819,0.13821,0.12428,0.15781,0.12775,0.09342,0.05944,0.01482,0.01773,0.02267,0.01459,0.01146,0.00342,0.0038
5 to 9,0.7855,3.17486,1.51726,0.44045,0.16025,0.08305,0.09192,0.11148,0.07808,0.02466,0.03369,0.02042,0.01615,0.01534,0.00733,0.00392
10 to 14,0.41176,1.1919,5.49766,2.09938,0.24474,0.07659,0.14303,0.08601,0.12531,0.0329,0.03918,0.0225,0.01424,0.00998,0.01082,0.00593
15 to 19,0.32089,0.3488,0.90656,6.64218,1.66269,0.31588,0.12029,0.06717,0.0849,0.06618,0.06143,0.02817,0.02386,0.01108,0.0213,0.00345
20 to 24,0.5596,0.30474,0.61856,1.65882,2.77379,0.91036,0.32854,0.16506,0.15721,0.09385,0.11574,0.07277,0.05189,0.03338,0.02037,0.0078
25 to 29,0.90907,0.64331,0.55645,0.82531,1.16633,1.23574,0.5138,0.30816,0.2008,0.12392,0.15628,0.13049,0.08494,0.05546,0.0316,0.01108
30 to 34,1.13218,0.84642,0.69223,0.56327,0.74483,0.75724,0.69445,0.41562,0.29868,0.16377,0.12342,0.14573,0.09447,0.07566,0.03508,0.02266
35 to 39,1.00442,0.97205,0.85575,0.69723,0.51149,0.52422,0.5126,0.52351,0.33367,0.18914,0.12378,0.125,0.11706,0.0701,0.05048,0.01881
40 to 44,0.74457,0.90018,1.08183,0.78169,0.43547,0.38373,0.35314,0.39961,0.3962,0.19866,0.15333,0.13375,0.11051,0.07305,0.0647,0.01964
45 to 49,0.55165,0.4524,0.71889,0.72719,0.53122,0.36341,0.28223,0.26828,0.25239,0.21299,0.17917,0.0986,0.09361,0.06076,0.05101,0.02548
50 to 54,0.68138,0.3702,0.48264,0.3355,0.32969,0.31394,0.29255,0.1869,0.17698,0.16938,0.14384,0.14788,0.08658,0.06863,0.04264,0.01899
55 to 59,0.62167,0.4192,0.32797,0.18207,0.23861,0.18395,0.23074,0.16188,0.09098,0.08475,0.12455,0.1509,0.11727,0.08122,0.04654,0.02003
60 to 64,0.47417,0.44734,0.26445,0.15333,0.1103,0.08327,0.12134,0.15971,0.09901,0.06924,0.08695,0.11224,0.11716,0.08849,0.08799,0.02178
65 to 69,0.40054,0.32771,0.26854,0.13704,0.08321,0.06093,0.08696,0.10982,0.06913,0.0451,0.04725,0.06232,0.08498,0.07668,0.07887,0.02888
70 to 74,0.28259,0.17481,0.21445,0.09193,0.1025,0.04295,0.04931,0.07286,0.05923,0.04527,0.03507,0.0389,0.06713,0.04576,0.08188,0.02833
75+,0.13864,0.13461,0.19244,0.06365,0.08421,0.02258,0.04779,0.03007,0.02608,0.03646,0.02466,0.02203,0.02938,0.02848,0.03114,0.02005
