Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.77791,0.37687,0.12322,0.07312,0.10901,0.19532,0.20345,0.17259,0.11685,0.03161,0.04755,0.07009,0.04973,0.03967,0.01465,0.0206
5 to 9,0.34091,1.43709,0.66318,0.23303,0.14056,0.10279,0.14639,0.20595,0.15351,0.05261,0.09036,0.06315,0.05506,0.0531,0.03145,0.02122
10 to 14,0.17871,0.53951,2.403,1.11071,0.21467,0.09479,0.22779,0.15891,0.24637,0.0702,0.10508,0.06959,0.04854,0.03457,0.04642,0.03211
15 to 19,0.13927,0.15788,0.39625,3.51416,1.45843,0.39096,0.19156,0.12409,0.16691,0.14121,0.16474,0.0871,0.08134,0.03838,0.09136,0.01871
20 to 24,0.24287,0.13794,0.27037,0.87763,2.43302,1.12672,0.52322,0.30494,0.30908,0.20024,0.31038,0.22504,0.17685,0.11558,0.0874,0.04224
25 to 29,0.39454,0.29119,0.24322,0.43664,1.02304,1.52943,0.81825,0.56933,0.39477,0.2644,0.41911,0.4035,0.28951,0.19203,0.13557,0.06
30 to 34,0.49137,0.38313,0.30257,0.29801,0.65333,0.93721,1.10593,0.76786,0.58721,0.34944,0.331,0.45062,0.322,0.26197,0.15048,0.12278
35 to 39,0.43592,0.44,0.37404,0.36888,0.44865,0.64881,0.81633,0.96717,0.656,0.40356,0.33194,0.38654,0.399,0.24272,0.21654,0.10188
40 to 44,0.32315,0.40746,0.47286,0.41357,0.38197,0.47493,0.56238,0.73827,0.77894,0.42387,0.41121,0.41359,0.37668,0.25293,0.27757,0.1064
45 to 49,0.23942,0.20478,0.31422,0.38473,0.46596,0.44978,0.44946,0.49564,0.49619,0.45445,0.48051,0.30491,0.31908,0.21038,0.21885,0.13804
50 to 54,0.29572,0.16757,0.21096,0.1775,0.28919,0.38855,0.4659,0.34529,0.34795,0.3614,0.38575,0.45728,0.2951,0.23761,0.18291,0.10288
55 to 59,0.26981,0.18975,0.14336,0.09633,0.20929,0.22767,0.36746,0.29907,0.17886,0.18082,0.33402,0.46661,0.3997,0.28122,0.19965,0.10851
60 to 64,0.20579,0.20249,0.11559,0.08112,0.09675,0.10306,0.19323,0.29507,0.19465,0.14774,0.2332,0.34707,0.39935,0.30637,0.37745,0.11797
65 to 69,0.17384,0.14834,0.11738,0.0725,0.07299,0.07541,0.13848,0.2029,0.13591,0.09622,0.12671,0.1927,0.28965,0.26549,0.33835,0.15644
70 to 74,0.12265,0.07913,0.09374,0.04864,0.08991,0.05316,0.07853,0.13462,0.11645,0.09659,0.09406,0.12029,0.22881,0.15843,0.35126,0.15347
75+,0.06017,0.06093,0.08411,0.03367,0.07387,0.02794,0.07611,0.05556,0.05128,0.07779,0.06614,0.06813,0.10015,0.0986,0.13357,0.1086
