Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.45882,0.25702,0.08719,0.0545,0.09302,0.17023,0.16153,0.17451,0.13934,0.04618,0.06686,0.09363,0.06947,0.04992,0.01683,0.02721
5 to 9,0.20107,0.98006,0.46929,0.17367,0.11995,0.08959,0.11623,0.20824,0.18305,0.07685,0.12705,0.08435,0.07692,0.06682,0.03613,0.02803
10 to 14,0.1054,0.36793,1.70043,0.82777,0.18318,0.08262,0.18086,0.16068,0.29378,0.10255,0.14774,0.09295,0.06781,0.04349,0.05331,0.0424
15 to 19,0.08214,0.10767,0.2804,2.61898,1.2445,0.34073,0.15209,0.12547,0.19903,0.20628,0.23163,0.11635,0.11362,0.04829,0.10493,0.02471
20 to 24,0.14325,0.09407,0.19132,0.65406,2.07613,0.98198,0.41542,0.30834,0.36855,0.29251,0.43641,0.30058,0.24705,0.14543,0.10038,0.05578
25 to 29,0.2327,0.19859,0.17211,0.32541,0.87298,1.33296,0.64966,0.57567,0.47074,0.38624,0.58928,0.53896,0.40442,0.24162,0.15571,0.07924
30 to 34,0.28981,0.26128,0.21411,0.22209,0.55749,0.81681,0.87807,0.77641,0.70021,0.51047,0.4654,0.6019,0.44981,0.32962,0.17283,0.16213
35 to 39,0.25711,0.30007,0.26468,0.27491,0.38284,0.56546,0.64814,0.97794,0.78223,0.58953,0.46672,0.51631,0.55737,0.3054,0.2487,0.13454
40 to 44,0.19059,0.27788,0.33461,0.30822,0.32594,0.41392,0.44651,0.74649,0.92883,0.6192,0.57817,0.55244,0.52619,0.31825,0.31879,0.14051
45 to 49,0.14121,0.13965,0.22235,0.28673,0.39761,0.392,0.35685,0.50116,0.59168,0.66386,0.6756,0.40727,0.44572,0.26471,0.25135,0.18228
50 to 54,0.17442,0.11428,0.14928,0.13229,0.24677,0.33863,0.36991,0.34914,0.4149,0.52794,0.54238,0.6108,0.41222,0.29897,0.21007,0.13586
55 to 59,0.15913,0.12941,0.10144,0.07179,0.17859,0.19842,0.29175,0.3024,0.21328,0.26415,0.46964,0.62325,0.55835,0.35383,0.2293,0.1433
60 to 64,0.12138,0.13809,0.0818,0.06046,0.08255,0.08982,0.15342,0.29835,0.2321,0.21582,0.32788,0.46359,0.55786,0.38549,0.43351,0.15579
65 to 69,0.10253,0.10116,0.08306,0.05403,0.06228,0.06572,0.10995,0.20516,0.16206,0.14056,0.17816,0.2574,0.40461,0.33405,0.3886,0.20659
70 to 74,0.07234,0.05396,0.06633,0.03625,0.07672,0.04633,0.06235,0.13611,0.13886,0.1411,0.13225,0.16068,0.31962,0.19934,0.40342,0.20266
75+,0.03549,0.04155,0.05952,0.0251,0.06303,0.02435,0.06043,0.05618,0.06115,0.11364,0.093,0.091,0.1399,0.12406,0.1534,0.14341
