Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.53205,0.26738,0.09708,0.06747,0.11026,0.18537,0.16883,0.16018,0.13345,0.04245,0.06226,0.08236,0.06063,0.04837,0.01611,0.02306
5 to 9,0.23317,1.01958,0.5225,0.21502,0.14218,0.09755,0.12148,0.19114,0.17532,0.07065,0.1183,0.0742,0.06713,0.06475,0.03457,0.02376
10 to 14,0.12223,0.38277,1.89324,1.02487,0.21714,0.08997,0.18902,0.14748,0.28136,0.09427,0.13757,0.08177,0.05918,0.04215,0.05102,0.03594
15 to 19,0.09525,0.11201,0.3122,3.24258,1.47521,0.37105,0.15896,0.11517,0.19062,0.18963,0.21568,0.10235,0.09916,0.0468,0.10043,0.02094
20 to 24,0.16611,0.09786,0.21302,0.8098,2.46101,1.06934,0.43418,0.28302,0.35298,0.2689,0.40636,0.26441,0.21561,0.14093,0.09607,0.04728
25 to 29,0.26985,0.20659,0.19163,0.4029,1.03481,1.45154,0.679,0.52839,0.45085,0.35507,0.5487,0.47411,0.35295,0.23414,0.14902,0.06716
30 to 34,0.33608,0.27182,0.23838,0.27498,0.66084,0.88948,0.91773,0.71265,0.67062,0.46926,0.43335,0.52947,0.39256,0.31942,0.16541,0.13742
35 to 39,0.29815,0.31217,0.2947,0.34037,0.45381,0.61577,0.67741,0.89763,0.74918,0.54195,0.43458,0.45419,0.48644,0.29595,0.23802,0.11404
40 to 44,0.22102,0.28909,0.37255,0.38161,0.38636,0.45074,0.46668,0.68519,0.88958,0.56922,0.53836,0.48597,0.45922,0.30841,0.3051,0.11909
45 to 49,0.16375,0.14528,0.24756,0.355,0.47132,0.42688,0.37297,0.46001,0.56668,0.61028,0.62908,0.35826,0.389,0.25652,0.24056,0.1545
50 to 54,0.20226,0.11889,0.16621,0.16378,0.29251,0.36876,0.38661,0.32047,0.39737,0.48532,0.50503,0.53731,0.35976,0.28972,0.20105,0.11515
55 to 59,0.18453,0.13462,0.11295,0.08888,0.2117,0.21608,0.30493,0.27756,0.20427,0.24283,0.4373,0.54826,0.48729,0.34289,0.21945,0.12146
60 to 64,0.14075,0.14366,0.09107,0.07485,0.09786,0.09781,0.16035,0.27385,0.22229,0.1984,0.3053,0.4078,0.48687,0.37356,0.41489,0.13205
65 to 69,0.1189,0.10524,0.09248,0.0669,0.07383,0.07157,0.11492,0.18831,0.15521,0.12922,0.16589,0.22642,0.35312,0.32372,0.37191,0.1751
70 to 74,0.08388,0.05614,0.07385,0.04488,0.09094,0.05045,0.06517,0.12494,0.13299,0.12971,0.12315,0.14134,0.27894,0.19318,0.3861,0.17178
75+,0.04115,0.04323,0.06627,0.03107,0.07471,0.02652,0.06315,0.05157,0.05857,0.10447,0.08659,0.08005,0.12209,0.12022,0.14682,0.12156
