Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.63147,0.76772,0.23567,0.12844,0.14702,0.20258,0.16787,0.12761,0.07906,0.01747,0.01598,0.01521,0.0079,0.0055,0.00165,0.00204
5 to 9,0.71498,2.92746,1.26842,0.40933,0.18957,0.10661,0.12079,0.15228,0.10386,0.02907,0.03037,0.0137,0.00875,0.00736,0.00354,0.0021
10 to 14,0.37479,1.09902,4.59601,1.95103,0.28952,0.09832,0.18796,0.1175,0.16668,0.0388,0.03532,0.0151,0.00771,0.00479,0.00522,0.00318
15 to 19,0.29208,0.32162,0.75788,6.17283,1.96693,0.40549,0.15807,0.09175,0.11292,0.07804,0.05538,0.0189,0.01292,0.00532,0.01028,0.00185
20 to 24,0.50936,0.28099,0.51711,1.54161,3.28133,1.1686,0.43173,0.22548,0.2091,0.11066,0.10433,0.04882,0.0281,0.01602,0.00984,0.00418
25 to 29,0.82745,0.59318,0.46519,0.76699,1.37974,1.58627,0.67517,0.42097,0.26708,0.14612,0.14088,0.08754,0.046,0.02662,0.01526,0.00594
30 to 34,1.03053,0.78046,0.5787,0.52347,0.88112,0.97204,0.91256,0.56777,0.39728,0.19312,0.11126,0.09776,0.05116,0.03631,0.01694,0.01215
35 to 39,0.91424,0.89631,0.7154,0.64796,0.60508,0.67293,0.67359,0.71514,0.44381,0.22303,0.11158,0.08386,0.0634,0.03364,0.02437,0.01008
40 to 44,0.67772,0.83004,0.9044,0.72645,0.51515,0.49258,0.46405,0.54589,0.52699,0.23426,0.13822,0.08973,0.05985,0.03506,0.03124,0.01053
45 to 49,0.50212,0.41715,0.60098,0.67581,0.62842,0.4665,0.37087,0.36649,0.3357,0.25116,0.16151,0.06615,0.0507,0.02916,0.02463,0.01366
50 to 54,0.6202,0.34136,0.40348,0.31179,0.39002,0.40299,0.38443,0.25532,0.2354,0.19973,0.12966,0.09921,0.04689,0.03293,0.02059,0.01018
55 to 59,0.56585,0.38654,0.27418,0.1692,0.28227,0.23613,0.30321,0.22114,0.12101,0.09993,0.11227,0.10123,0.06351,0.03898,0.02247,0.01074
60 to 64,0.43159,0.41248,0.22108,0.14249,0.13048,0.10689,0.15945,0.21818,0.13169,0.08165,0.07838,0.0753,0.06345,0.04246,0.04249,0.01168
65 to 69,0.36458,0.30217,0.2245,0.12735,0.09843,0.07821,0.11427,0.15003,0.09195,0.05318,0.04259,0.04181,0.04602,0.0368,0.03808,0.01548
70 to 74,0.25722,0.16119,0.17928,0.08543,0.12126,0.05513,0.0648,0.09954,0.07879,0.05338,0.03162,0.0261,0.03636,0.02196,0.03954,0.01519
75+,0.12619,0.12412,0.16088,0.05915,0.09962,0.02898,0.0628,0.04108,0.03469,0.04299,0.02223,0.01478,0.01591,0.01367,0.01503,0.01075
