Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.06183,0.31886,0.12874,0.12815,0,0.10925,0.81154,0.02432,0.21327,0,0,0,0.08956,0.03333,0,0.03972
5 to 9,0.34443,1.99428,0.55472,0.08042,0,0.17733,0.66182,0.0249,0.38248,0.0406,0,0,0.14993,0.03341,0,0.11021
10 to 14,0.10465,0.39367,3.14845,0.82569,0.04502,0,0.81515,0,0.12805,0.10989,0,0,0.03328,0,0,0.25338
15 to 19,0.06011,0.10443,0.5252,5.2319,0.04446,0.19114,0.51004,0.06571,0.04668,0.39936,0.21008,0.13075,0.20869,0.03319,0,0.04123
20 to 24,0.06032,0.02667,0.12286,0.87575,0.69154,0.54182,0.65011,0.46253,0.72351,0,1.30771,0.21555,0.26469,0.26888,0.20705,0.25342
25 to 29,0.06053,0.31404,0.0543,0,0.14488,1.11601,0.81705,0.41419,0.45946,0.32725,0.80681,0.04892,0.26689,0.27128,0.09151,0.10984
30 to 34,0.54313,0.10328,0.1287,0.02878,2.15146,0.68839,3.31047,0.41334,0.97351,0.18399,0.46714,0.54791,0.44756,0.20842,0.08808,0.32647
35 to 39,0.38523,0.35353,0.23606,0.23618,0,0.54729,2.12878,0.76457,1.57755,0.75825,0.54698,0.29402,0.92892,0.38714,0.26685,0.1807
40 to 44,0.22212,0.52486,0.48323,0.18633,0,0.25164,0.80987,0.32988,1.14262,0.39392,0,1.06486,0.44344,0.32718,0.44486,0.40246
45 to 49,0.02117,0.10836,0.27086,0.39868,0,0.10962,0.37013,0.37066,0.4606,0.18664,0.21242,0.04618,0.68215,0.03649,0.38484,0.32641
50 to 54,0.18146,0.1457,0.23319,0.08017,0.14206,0.32945,0.36843,0.19558,0.38145,0.2593,0.2907,0.80584,0.74367,0.32613,0.14675,0.18311
55 to 59,0.30256,0.14678,0.05465,0.13286,0,0.10826,0.36994,0.15205,0.05109,0.17925,0.12888,1.74629,0.79672,0.44427,0.56338,0.32376
60 to 64,0.30035,0.02323,0.02083,0.02968,0,0.18045,0.08416,0.24033,0.2968,0.18124,0.05041,0.89114,0.74042,0.92612,0.62547,0.03566
65 to 69,0.14182,0.10774,0.05522,0.02867,0,0,0,0.15279,0.12953,0,0.12941,0.62845,0.62764,0.14908,0.44478,0.47188
70 to 74,0,0.10474,0.12619,0.08187,0,0,0.07951,0.11107,0.2105,0.03957,0,0,0.68409,0.26812,0.98233,0.40535
75+,0,0.06432,0,0,0.0499,0,0.22386,0.0254,0,0,0.0469,0,0.08814,0.09026,0.03497,0.32778
