Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.33076,0.19748,0.00169,0.00781,0.00681,0.00169,0.00483,0.00817,0.00348,0.02787,0.0103,0.03233,0.01351,0.00043,0,0
5 to 9,0.15782,5.51469,1.22779,0.04003,0.01468,0.00735,0.05393,0.03195,0.02909,0.06083,0.17586,0.16489,0.02637,0.00893,0,0.00422
10 to 14,0.0292,0.31625,7.34537,1.73614,0.006,0.00236,0.03658,0.024,0.02371,0.04044,0.22594,0.14652,0.01374,0.0035,0,0
15 to 19,0.02436,0.02662,0.17325,4.52894,0.39231,0.01044,0.01875,0.00982,0.07525,0.11392,0.18782,0.13024,0.05202,0,0.00152,0.00424
20 to 24,0.00507,0.01835,0.0121,0.03836,0.13514,0.02233,0.00576,0.00228,0.00144,0.001,0.00148,0.00171,0.00315,0.00044,0,0
25 to 29,0.00524,0.00528,0.0042,0.00408,0.00403,0.01087,0.0062,0.00405,0.00212,0.00264,0.0015,0.0064,0.00024,0.00034,0,0.00152
30 to 34,0.01372,0.0151,0.00942,0.00942,0.00383,0.00198,0.00623,0.00623,0.00242,0.00587,0.00519,0.003,0.00249,0.0023,0,0
35 to 39,0.01015,0.01433,0.01506,0.0133,0.00472,0.00266,0.00437,0.00471,0.00331,0.00514,0.00517,0.00508,0.007,0.00101,0.00152,0
40 to 44,0.00627,0.02196,0.02488,0.01736,0.00397,0.0033,0.00525,0.00578,0.0082,0.00549,0.00784,0.0076,0.00171,0.00106,0.00157,0
45 to 49,0.00709,0.0145,0.01808,0.01899,0.00467,0.0029,0.00271,0.00275,0.00288,0.00326,0.01047,0.0054,0.00269,0.0017,0.00423,0
50 to 54,0.00565,0.02146,0.02228,0.01814,0.00366,0.00084,0.00267,0.00049,0.00411,0.00507,0.00718,0.00617,0.00253,0.00041,0.00704,0
55 to 59,0.0039,0.00668,0.01124,0.01087,0.0026,0.00153,0.00044,0.00123,0.00121,0.00247,0.00392,0.00702,0.00132,0.00315,0.00429,0
60 to 64,0.00048,0.00211,0.00231,0.00204,0.00017,0.00061,0.00087,9.00E-05,0.00102,0.00061,0.00103,0.00204,0.00439,0.00167,0.00155,0
65 to 69,2.00E-04,0.00046,0.00024,0.00031,0.00028,0.00043,8.00E-05,0.00039,9.00E-05,0.00033,0,0,0.00228,0.00352,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
