Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06704,0.02241,0.00015,0.00062,0.00149,0.00141,0.00285,0.00487,0.00159,0.01334,0.00353,0.01255,0.00742,0.00034,0,0
5 to 9,0.01791,2.2208,0.31414,0.00446,0.00179,0.00433,0.01825,0.01103,0.00729,0.0164,0.03049,0.0335,0.00888,0.00586,0,0.00422
10 to 14,0.00264,0.08092,1.20658,0.13082,0.00058,0.00133,0.01105,0.00738,0.00509,0.00935,0.03318,0.02532,0.00397,0.00202,0,0
15 to 19,0.00195,0.00296,0.01305,0.19548,0.03407,0.00622,0.0058,0.00308,0.0159,0.02583,0.02695,0.02202,0.01462,0,0.00152,0.00424
20 to 24,0.00111,0.00223,0.00118,0.00333,0.03179,0.01886,0.00354,0.00141,0.00069,5.00E-04,0.00054,7.00E-04,0.0018,0.00035,0,0
25 to 29,0.00436,0.00311,0.00237,0.00243,0.0034,0.01076,0.006,0.00392,0.002,0.0025,0.00136,0.00593,0.00023,0.00034,0,0.00152
30 to 34,0.0081,0.00511,0.00285,0.00292,0.00235,0.00192,0.00556,0.00558,0.00201,0.00494,0.00389,0.00235,0.00218,0.0022,0,0
35 to 39,0.00605,0.00494,0.00463,0.00418,0.00292,0.00257,0.00392,0.00423,0.00275,0.00434,0.0039,0.00401,0.00615,0.00097,0.00152,0
40 to 44,0.00286,0.0055,0.00535,0.00367,0.0019,0.00311,0.00435,0.00481,0.00605,0.00415,0.00498,0.00516,0.00138,0.00098,0.00157,0
45 to 49,0.00339,0.00391,0.00418,0.00431,0.00235,0.00275,0.00228,0.00232,0.00218,0.00251,0.00686,0.00377,0.0022,0.00159,0.00423,0
50 to 54,0.00194,0.00372,0.00327,0.0026,0.00133,0.00077,0.002,0.00037,0.00261,0.00332,0.00372,0.0035,0.00181,0.00037,0.00704,0
55 to 59,0.00151,0.00136,0.00194,0.00184,0.00107,0.00142,0.00034,0.00097,0.00082,0.00172,0.00223,0.00432,0.001,0.00286,0.00429,0
60 to 64,0.00026,0.00071,0.00067,0.00057,1.00E-04,0.00059,0.00076,8.00E-05,0.00082,5.00E-04,0.00074,0.00154,0.00376,0.00159,0.00155,0
65 to 69,0.00016,3.00E-04,0.00014,0.00017,0.00023,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00217,0.00348,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
