Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.05833,0.42097,0.00327,0.01401,0.01202,0.00271,0.00866,0.01496,0.00565,0.04602,0.01208,0.03729,0.01348,4.00E-04,0,0
5 to 9,0.33643,7.10847,1.43142,0.04353,0.01687,0.01304,0.08256,0.05047,0.03521,0.07643,0.13529,0.1266,0.01781,0.00602,0,0.00422
10 to 14,0.05641,0.3687,7.74608,1.70812,0.00626,0.00391,0.05152,0.03488,0.0263,0.0466,0.15926,0.10334,0.00866,0.00228,0,0
15 to 19,0.04369,0.02895,0.17045,4.15964,0.38355,0.01581,0.02458,0.01325,0.07849,0.12327,0.12632,0.08801,0.03234,0,0.00152,0.00424
20 to 24,0.00895,0.0211,0.01264,0.0375,0.1392,0.02721,0.00697,0.0028,0.00154,0.00109,0.00116,0.00136,0.00249,0.00038,0,0
25 to 29,0.00841,0.00935,0.00696,0.00618,0.00491,0.01137,0.00674,0.00441,0.00231,0.00288,0.00157,0.00664,0.00024,0.00034,0,0.00152
30 to 34,0.02459,0.02312,0.01327,0.01235,0.00462,0.00215,0.00709,0.00713,0.0027,0.00657,0.00516,0.00298,0.00242,0.00225,0,0
35 to 39,0.01859,0.02263,0.02188,0.01796,0.00581,0.0029,0.00501,0.00543,0.00372,0.0058,0.0052,0.00509,0.00683,0.00099,0.00152,0
40 to 44,0.01018,0.02659,0.0276,0.0181,0.00422,0.0036,0.00585,0.0065,0.00867,0.00587,0.00702,0.00688,0.00156,0.00101,0.00157,0
45 to 49,0.0117,0.01822,0.02083,0.02055,0.00509,0.00316,0.00304,0.0031,0.00308,0.00351,0.00955,0.00497,0.00248,0.00162,0.00423,0
50 to 54,0.00663,0.01651,0.0157,0.0122,0.00287,0.00088,0.00265,0.00049,0.00368,0.00462,0.00516,0.0046,0.00204,0.00037,0.00704,0
55 to 59,0.0045,0.00513,0.00793,0.00735,0.00207,0.00159,0.00044,0.00124,0.0011,0.00227,0.00292,0.00541,0.0011,0.0029,0.00429,0
60 to 64,0.00048,0.00142,0.00145,0.00127,0.00014,0.00062,0.00085,9.00E-05,0.00093,0.00057,0.00083,0.00169,0.0039,0.00159,0.00155,0
65 to 69,0.00019,0.00031,0.00016,0.00021,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00218,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
