Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60227,0.30615,0.00262,0.01389,0.01546,0.00277,0.00716,0.01219,0.00353,0.0293,0.00824,0.02814,0.01434,0.00041,0,0
5 to 9,0.24467,6.81553,1.51495,0.05717,0.02907,0.01661,0.0818,0.0491,0.02422,0.05374,0.10487,0.11015,0.02405,0.00689,0,0.00422
10 to 14,0.04521,0.39022,9.04869,2.47563,0.01186,0.00534,0.05547,0.03687,0.0197,0.03567,0.13442,0.09766,0.01251,0.0027,0,0
15 to 19,0.0433,0.03802,0.24704,7.47002,0.88975,0.02471,0.03149,0.01669,0.07082,0.11348,0.12803,0.09907,0.05313,0,0.00152,0.00424
20 to 24,0.0115,0.03636,0.02394,0.087,0.38251,0.04036,0.00981,0.0039,0.00169,0.00122,0.00139,0.00173,0.00379,0.00043,0,0
25 to 29,0.00859,0.01192,0.00952,0.00966,0.00729,0.01199,0.00707,0.00462,0.00229,0.00286,0.00158,0.00681,0.00026,0.00035,0,0.00152
30 to 34,0.02033,0.02291,0.01428,0.01583,0.00651,0.00226,0.00712,0.00713,0.00246,0.00603,0.00485,0.00289,0.00256,0.00227,0,0
35 to 39,0.01514,0.02201,0.02313,0.02261,0.00809,0.00304,0.00501,0.00541,0.00337,0.00529,0.00486,0.00492,0.0072,0.001,0.00152,0
40 to 44,0.00635,0.01828,0.02068,0.01633,0.00464,0.00357,0.00533,0.00589,0.00713,0.00487,0.00596,0.00611,0.00157,0.00101,0.00157,0
45 to 49,0.00745,0.01281,0.01595,0.01892,0.00566,0.00314,0.00279,0.00283,0.00256,0.00295,0.00818,0.00444,0.00249,0.00162,0.00423,0
50 to 54,0.00452,0.01279,0.01325,0.01236,0.00343,0.00089,0.00249,0.00046,0.00312,0.00396,0.00452,0.0042,0.00208,0.00037,0.00704,0
55 to 59,0.00339,0.00447,0.00749,0.00827,0.00263,0.00163,0.00042,0.0012,0.00097,0.00203,0.00267,0.00512,0.00114,0.00292,0.00429,0
60 to 64,0.00051,0.00192,0.0021,0.00209,0.00021,0.00065,9.00E-04,1.00E-04,0.00094,0.00057,0.00085,0.00175,0.00414,0.00161,0.00155,0
65 to 69,0.00019,0.00035,0.00019,0.00026,0.00028,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00221,0.00347,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
