Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06735,0.02339,2.00E-04,0.00101,0.00194,0.00142,0.00291,0.00496,0.00165,0.01382,0.00375,0.01314,0.00755,0.00034,0,0
5 to 9,0.01869,2.33285,0.51997,0.017,0.00881,0.00528,0.02481,0.01498,0.01187,0.02627,0.06162,0.05918,0.01142,0.00604,0,0.00422
10 to 14,0.00344,0.13393,3.11428,0.73811,0.0036,0.00169,0.01677,0.01122,0.00965,0.01743,0.07904,0.05247,0.00593,0.00236,0,0
15 to 19,0.00315,0.01131,0.07365,1.93271,0.23753,0.00782,0.00917,0.00489,0.03229,0.05165,0.0687,0.04907,0.02392,0,0.00152,0.00424
20 to 24,0.00144,0.01102,0.00727,0.02322,0.11386,0.02073,0.00438,0.00175,0.00099,0.00072,0.00089,0.00106,0.0023,4.00E-04,0,0
25 to 29,0.0044,0.00379,0.00301,0.00306,0.00374,0.0108,0.00605,0.00395,0.00203,0.00254,0.00139,0.00604,0.00023,0.00034,0,0.00152
30 to 34,0.00826,0.00695,0.00432,0.00461,0.00291,0.00193,0.00567,0.00569,0.00208,0.00511,0.00411,0.00246,0.00223,0.00222,0,0
35 to 39,0.00616,0.00671,0.00704,0.00662,0.00362,0.0026,0.00399,0.00431,0.00285,0.00449,0.00412,0.00418,0.00628,0.00098,0.00152,0
40 to 44,0.00297,0.00897,0.01013,0.00745,0.00273,0.00316,0.00451,0.00498,0.00645,0.00441,0.00549,0.00558,0.00143,0.001,0.00157,0
45 to 49,0.00351,0.00626,0.00779,0.00861,0.00333,0.00279,0.00236,0.0024,0.00232,0.00267,0.00754,0.00406,0.00228,0.00161,0.00423,0
50 to 54,0.00206,0.00752,0.00779,0.00663,0.00219,0.00079,0.00211,0.00039,0.00287,0.00365,0.0043,0.00393,0.00192,0.00037,0.00704,0
55 to 59,0.00158,0.0024,0.00402,0.0041,0.00162,0.00145,0.00036,0.00102,0.00089,0.00186,0.0025,0.00473,0.00105,0.00291,0.00429,0
60 to 64,0.00027,0.00091,0.001,0.00094,0.00013,0.00059,0.00078,8.00E-05,0.00086,0.00052,0.00079,0.00161,0.00384,0.0016,0.00155,0
65 to 69,0.00016,0.00031,0.00016,0.00022,0.00025,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00219,0.00348,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
