Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.17729,0.11207,0.00115,0.00365,0.00441,0.00196,0.00613,0.01043,0.00402,0.03359,0.00882,0.03013,0.01452,6.00E-04,0,0
5 to 9,0.08956,3.85555,1.03989,0.02231,0.01067,0.01243,0.09872,0.05919,0.04465,0.09983,0.17655,0.18514,0.03647,0.02161,0,0.00422
10 to 14,0.0198,0.26785,7.54159,1.17015,0.00522,0.00459,0.07959,0.05284,0.04346,0.07927,0.27061,0.19607,0.02249,0.01001,0,0
15 to 19,0.01137,0.01484,0.11677,2.02266,0.2327,0.01462,0.02764,0.01463,0.09327,0.15061,0.1542,0.11946,0.05895,0,0.00152,0.00424
20 to 24,0.00328,0.01334,0.01054,0.02275,0.10637,0.02775,0.00837,0.00333,0.00196,0.00142,0.00151,0.00188,0.00387,0.00068,0,0
25 to 29,0.00609,0.00892,0.00818,0.00572,0.00501,0.01174,0.0076,0.00496,0.00272,0.0034,0.00184,0.00789,0.00029,4.00E-04,0,0.00152
30 to 34,0.01741,0.02765,0.0205,0.01389,0.00556,0.00243,0.00992,0.00993,0.00411,0.01008,0.0079,0.00462,0.00362,0.00336,0,0
35 to 39,0.01296,0.02654,0.03315,0.01983,0.0069,0.00326,0.00697,0.00752,0.00563,0.00883,0.0079,0.00785,0.01019,0.00148,0.00152,0
40 to 44,0.00724,0.03371,0.04562,0.02151,0.00538,0.00423,0.00891,0.00983,0.01454,0.00992,0.01184,0.01182,0.00259,0.00168,0.00157,0
45 to 49,0.00854,0.0238,0.03544,0.02511,0.0066,0.00373,0.00466,0.00473,0.00521,0.00599,0.01624,0.00859,0.00412,0.0027,0.00423,0
50 to 54,0.00484,0.02154,0.02668,0.01489,0.00372,0.00104,0.00406,0.00075,0.0062,0.00786,0.00876,0.00793,0.00338,0.00062,0.00704,0
55 to 59,0.00363,0.00751,0.01504,0.00997,0.00285,0.00189,0.00068,0.00191,0.00189,0.00393,0.00504,0.00942,0.00181,0.00471,0.00429,0
60 to 64,0.00051,0.00292,0.00377,0.00231,0.00021,0.00072,0.00127,0.00013,0.00155,0.00094,0.00138,0.00278,0.00584,0.00229,0.00155,0
65 to 69,0.00028,0.00111,0.00069,0.00059,0.00043,5.00E-04,0.00012,0.00057,0.00015,0.00053,0,0,0.00313,0.00471,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
