Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.32488,0.19212,0.00148,0.0051,0.00328,0.00176,0.00479,0.00823,0.00336,0.02789,0.00849,0.02846,0.01419,0.00046,0,0
5 to 9,0.15354,5.32278,1.05799,0.02522,0.00557,0.00817,0.05277,0.03222,0.02739,0.06055,0.13356,0.13632,0.02849,0.01038,0,0.00422
10 to 14,0.02549,0.27252,5.65173,0.97781,0.00206,0.00247,0.03288,0.02223,0.0203,0.03663,0.15545,0.10991,0.01356,0.00381,0,0
15 to 19,0.01589,0.01677,0.09757,1.88118,0.10833,0.00957,0.01379,0.00742,0.05097,0.08154,0.1014,0.07697,0.04087,0,0.00152,0.00424
20 to 24,0.00244,0.00697,0.00416,0.01059,0.04318,0.02033,0.00427,0.00171,0.00093,0.00067,0.00078,0.00098,0.00231,0.00039,0,0
25 to 29,0.00547,0.00586,0.0044,0.00374,0.00367,0.01093,0.00626,0.00409,0.00214,0.00268,0.00149,0.00641,0.00025,0.00034,0,0.00152
30 to 34,0.0136,0.01478,0.00847,0.00693,0.00283,0.002,0.00621,0.00624,0.00239,0.00587,0.00484,0.00287,0.00253,0.00233,0,0
35 to 39,0.01023,0.01445,0.01394,0.01005,0.00354,0.00269,0.00438,0.00474,0.00329,0.00517,0.00487,0.0049,0.00714,0.00103,0.00152,0
40 to 44,0.00605,0.02068,0.02131,0.01176,0.00256,0.00334,0.00519,0.00575,0.00797,0.00544,0.00698,0.00704,0.00174,0.00108,0.00157,0
45 to 49,0.00709,0.01444,0.01638,0.0136,0.00314,0.00294,0.00271,0.00277,0.00285,0.00328,0.00956,0.00511,0.00276,0.00174,0.00423,0
50 to 54,0.00466,0.0163,0.01533,0.00979,0.00191,0.00084,0.00249,0.00046,0.00366,0.00463,0.00561,0.00511,0.0024,0.00041,0.00704,0
55 to 59,0.00343,0.00553,0.00843,0.00643,0.00148,0.00154,0.00042,0.00119,0.00112,0.00233,0.00325,0.0061,0.0013,0.00317,0.00429,0
60 to 64,5.00E-04,0.00228,0.00227,0.0016,0.00013,0.00062,0.00088,9.00E-05,0.00104,0.00063,0.00098,0.00199,0.00456,0.00171,0.00155,0
65 to 69,0.00021,0.00053,0.00026,0.00028,0.00025,0.00043,8.00E-05,4.00E-04,1.00E-04,0.00034,0,0,0.00234,0.00357,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
