Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06464,0.01527,0.00013,0.00062,0.00148,0.00141,0.00287,0.00489,0.00161,0.01349,0.00361,0.01281,0.00752,0.00034,0,0
5 to 9,0.01221,3.43698,0.69568,0.01507,0.00371,0.00652,0.03903,0.02386,0.02153,0.04736,0.11254,0.11902,0.02662,0.01263,0,0.00422
10 to 14,0.00218,0.17919,3.78436,0.59539,0.0014,0.00201,0.02482,0.0168,0.01625,0.02919,0.13327,0.09759,0.01286,0.00465,0,0
15 to 19,0.00193,0.01002,0.05941,1.05302,0.07254,0.00804,0.01041,0.00559,0.03922,0.06257,0.0819,0.06429,0.03645,0,0.00152,0.00424
20 to 24,0.0011,0.00464,0.00283,0.00709,0.03778,0.01968,0.00397,0.00159,0.00086,0.00062,0.00072,0.00092,0.00223,4.00E-04,0,0
25 to 29,0.00437,0.00468,0.00358,0.00315,0.00355,0.01086,0.00616,0.00402,0.0021,0.00263,0.00146,0.00632,0.00024,0.00035,0,0.00152
30 to 34,0.00814,0.01093,0.00639,0.00523,0.00263,0.00197,0.00598,0.00601,0.00229,0.00563,0.00467,0.0028,0.0025,0.00238,0,0
35 to 39,0.00607,0.0107,0.01054,0.00758,0.00329,0.00265,0.00422,0.00457,0.00316,0.00496,0.0047,0.00478,0.00707,0.00105,0.00152,0
40 to 44,0.0029,0.01625,0.01706,0.00905,0.00235,0.00327,0.00498,0.00552,0.0077,0.00524,0.00687,0.00701,0.00176,0.00114,0.00157,0
45 to 49,0.00343,0.01129,0.01305,0.01043,0.00288,0.00288,0.0026,0.00265,0.00275,0.00316,0.00939,0.00508,0.00279,0.00183,0.00423,0
50 to 54,0.00198,0.01373,0.01314,0.00791,0.00177,0.00082,0.0024,0.00045,0.0036,0.00454,0.00569,0.00525,0.00251,0.00045,0.00704,0
55 to 59,0.00155,0.00483,0.00748,0.00537,0.0014,0.00151,0.00041,0.00116,0.00112,0.00232,0.00333,0.00633,0.00136,0.00345,0.00429,0
60 to 64,0.00026,0.00213,0.00216,0.00143,0.00012,0.00062,0.00088,9.00E-05,0.00105,0.00064,0.00102,0.0021,0.00482,0.00184,0.00155,0
65 to 69,0.00016,0.00065,0.00032,0.00031,0.00026,0.00044,9.00E-05,0.00041,1.00E-04,0.00036,0,0,0.00252,0.00379,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
