Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.46331,0.22704,0.00172,0.00783,0.00872,0.00189,0.00583,0.01,0.00355,0.02962,0.00813,0.02778,0.01456,5.00E-04,0,0
5 to 9,0.18144,4.94765,0.97286,0.0312,0.01534,0.00837,0.06017,0.03658,0.02418,0.05402,0.10179,0.10698,0.02438,0.01045,0,0.00422
10 to 14,0.02978,0.25059,5.14137,1.19578,0.00557,0.00252,0.03706,0.02494,0.01781,0.03246,0.11797,0.08588,0.01154,0.00381,0,0
15 to 19,0.02442,0.02075,0.11932,3.0711,0.35865,0.01098,0.01874,0.01005,0.05648,0.09112,0.09897,0.0769,0.04357,0,0.00152,0.00424
20 to 24,0.00649,0.01919,0.01123,0.03507,0.15882,0.02416,0.00656,0.00263,0.00139,0.00101,0.00112,0.0014,0.00323,0.00049,0,0
25 to 29,0.00585,0.00601,0.00448,0.00429,0.00436,0.01097,0.00635,0.00415,0.00214,0.00268,0.00146,0.00633,0.00025,0.00035,0,0.00152
30 to 34,0.01654,0.01685,0.00954,0.00942,0.00435,0.00203,0.00656,0.00659,0.00243,0.00598,0.00477,0.00285,0.00255,0.00237,0,0
35 to 39,0.01242,0.0164,0.01564,0.01362,0.00545,0.00273,0.00463,0.00501,0.00335,0.00526,0.00479,0.00486,0.00718,0.00104,0.00152,0
40 to 44,0.00639,0.01826,0.0187,0.01303,0.00383,0.00333,0.00527,0.00584,0.00757,0.00518,0.0063,0.00644,0.00165,0.00107,0.00157,0
45 to 49,0.00753,0.01288,0.01452,0.01519,0.0047,0.00294,0.00276,0.00282,0.00272,0.00313,0.00866,0.00469,0.00262,0.00173,0.00423,0
50 to 54,0.00446,0.01242,0.01163,0.00956,0.00276,0.00082,0.00245,0.00045,0.0033,0.00419,0.00476,0.00442,0.00218,4.00E-04,0.00704,0
55 to 59,0.00335,0.00434,0.00659,0.00642,0.00213,0.00152,0.00042,0.00118,0.00103,0.00214,0.00281,0.00536,0.00119,0.00311,0.00429,0
60 to 64,0.00051,0.00195,0.00194,0.00171,0.00018,0.00062,0.00089,9.00E-05,0.00098,6.00E-04,0.00089,0.00183,0.00433,0.0017,0.00155,0
65 to 69,0.00023,0.00054,0.00026,0.00033,0.00031,0.00043,9.00E-05,4.00E-04,9.00E-05,0.00034,0,0,0.00232,0.00358,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
