Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07165,0.0372,0.00031,0.00154,0.00262,0.00146,0.00302,0.00515,0.00172,0.01423,0.00418,0.01381,0.00802,0.00034,0,0
5 to 9,0.02973,4.09063,0.87406,0.02962,0.01676,0.00732,0.03489,0.02107,0.01544,0.03117,0.10609,0.07837,0.0186,0.00489,0,0.00422
10 to 14,0.00532,0.22514,5.0186,1.2329,0.00658,0.0023,0.02303,0.0154,0.0122,0.02011,0.13158,0.06741,0.00941,0.0019,0,0
15 to 19,0.00482,0.0197,0.12303,3.34271,0.44567,0.01038,0.01246,0.00664,0.0411,0.06034,0.11473,0.06365,0.03733,0,0.00152,0.00424
20 to 24,0.00195,0.02096,0.01328,0.04358,0.21812,0.02425,0.00537,0.00214,0.00121,0.00082,0.00136,0.00132,0.00311,0.00037,0,0
25 to 29,0.00451,0.00525,0.0041,0.00406,0.00438,0.0109,0.00614,0.00401,0.00207,0.00258,0.00146,0.00617,0.00024,0.00034,0,0.00152
30 to 34,0.00858,0.00977,0.00593,0.00626,0.00356,0.00196,0.0058,0.00582,0.00213,0.00519,0.00439,0.00253,0.00231,0.0022,0,0
35 to 39,0.0064,0.00945,0.00966,0.009,0.00444,0.00264,0.00409,0.00441,0.00292,0.00456,0.0044,0.0043,0.00652,0.00097,0.00152,0
40 to 44,0.0031,0.01166,0.01281,0.00948,0.00331,0.00322,0.00461,0.0051,0.00657,0.00444,0.00589,0.0057,0.0015,0.00098,0.00157,0
45 to 49,0.00362,0.00743,0.00899,0.01006,0.00382,0.00283,0.0024,0.00244,0.00233,0.00266,0.00792,0.0041,0.00235,0.00159,0.00423,0
50 to 54,0.00229,0.01294,0.01297,0.01108,0.00334,0.00082,0.00226,0.00042,0.00309,0.00383,0.00514,0.00427,0.00214,0.00037,0.00704,0
55 to 59,0.00167,0.00318,0.00517,0.00531,0.00201,0.00148,0.00037,0.00104,0.00091,0.00187,0.00272,0.00486,0.0011,0.00286,0.00429,0
60 to 64,0.00028,0.00149,0.00158,0.00147,0.00017,0.00061,0.00081,9.00E-05,0.00089,0.00054,0.00087,0.0017,0.00407,0.00159,0.00155,0
65 to 69,0.00016,0.00025,0.00013,0.00018,0.00024,0.00042,8.00E-05,0.00037,9.00E-05,0.00031,0,0,0.00217,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
