Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07026,0.03448,0.00025,0.00104,0.0017,0.00142,0.00297,0.00508,0.00168,0.01411,0.00379,0.01329,0.00783,0.00035,0,0
5 to 9,0.02756,4.07346,0.73372,0.01706,0.00479,0.0055,0.03148,0.01953,0.01394,0.03097,0.0644,0.06312,0.01652,0.00907,0,0.00422
10 to 14,0.0044,0.18899,3.5544,0.6012,0.00164,0.00166,0.01891,0.01296,0.00986,0.01789,0.0711,0.04862,0.0075,0.00318,0,0
15 to 19,0.00324,0.01134,0.05999,1.13813,0.0868,0.00722,0.00878,0.00476,0.02741,0.04414,0.05095,0.03804,0.02469,0,0.00152,0.00424
20 to 24,0.00126,0.00599,0.00332,0.00849,0.0421,0.01941,0.00388,0.00156,0.00079,0.00057,0.00064,8.00E-04,0.00205,0.00038,0,0
25 to 29,0.00441,0.00394,0.00296,0.00282,0.00351,0.01079,0.00605,0.00395,0.00202,0.00253,0.00138,0.006,0.00024,0.00034,0,0.00152
30 to 34,0.00844,0.00881,0.00487,0.00441,0.00258,0.00193,0.00572,0.00575,0.00209,0.00514,0.0041,0.00245,0.00227,0.00226,0,0
35 to 39,0.00631,0.00876,0.00813,0.00645,0.00322,0.0026,0.00404,0.00437,0.00288,0.00453,0.00412,0.00419,0.00641,0.00099,0.00152,0
40 to 44,0.00303,0.01052,0.01035,0.00632,0.00217,0.00315,0.00453,0.00502,0.00642,0.00439,0.00536,0.00548,0.00146,0.00102,0.00157,0
45 to 49,0.00359,0.00738,0.008,0.00736,0.00268,0.00278,0.00238,0.00242,0.00231,0.00266,0.00737,0.004,0.00233,0.00164,0.00423,0
50 to 54,0.00208,0.00786,0.00701,0.00492,0.00157,0.00078,0.0021,0.00039,0.00281,0.00357,0.00407,0.00377,0.00194,0.00038,0.00704,0
55 to 59,0.0016,0.00256,0.00373,0.00318,0.00122,0.00144,0.00036,0.00102,0.00088,0.00183,0.0024,0.00459,0.00106,0.00296,0.00429,0
60 to 64,0.00028,0.00132,0.00126,0.00097,0.00011,0.00059,8.00E-04,8.00E-05,0.00087,0.00053,0.00079,0.00163,0.00397,0.00164,0.00155,0
65 to 69,0.00016,0.00046,0.00022,0.00024,0.00024,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00225,0.00355,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
