Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.90709,0.3812,0.00298,0.01277,0.00822,0.00266,0.00829,0.01455,0.00583,0.04784,0.01362,0.04455,0.02159,0.00054,0,0
5 to 9,0.30464,6.84028,1.38553,0.0421,0.01179,0.01324,0.0823,0.05143,0.03865,0.08462,0.16509,0.16618,0.03544,0.01056,0,0.00422
10 to 14,0.05138,0.35688,7.54191,1.66188,0.00441,0.00398,0.05161,0.03571,0.02898,0.05179,0.1949,0.13587,0.01707,0.00391,0,0
15 to 19,0.03981,0.028,0.16584,4.04428,0.27188,0.01608,0.0246,0.01354,0.08608,0.13625,0.15313,0.11408,0.0605,0,0.00152,0.00424
20 to 24,0.00611,0.01474,0.00889,0.02658,0.08318,0.0249,0.00595,0.00241,0.00136,0.00097,0.00109,0.00134,0.00303,0.00042,0,0
25 to 29,0.00824,0.0095,0.0071,0.00629,0.00449,0.01142,0.00679,0.00446,0.00237,0.00295,0.00163,0.00698,0.00026,0.00035,0,0.00152
30 to 34,0.02352,0.02305,0.01329,0.01237,0.00395,0.00217,0.00713,0.00723,0.0028,0.00684,0.00555,0.00325,0.0028,0.00239,0,0
35 to 39,0.01808,0.02306,0.0224,0.01835,0.005,0.00293,0.00508,0.00554,0.0039,0.00609,0.00564,0.0056,0.00798,0.00105,0.00152,0
40 to 44,0.0105,0.02918,0.03042,0.01985,0.00372,0.00369,0.00608,0.00681,0.00944,0.00639,0.00797,0.00793,0.00193,0.0011,0.00157,0
45 to 49,0.01216,0.02017,0.02316,0.02272,0.00452,0.00324,0.00316,0.00326,0.00336,0.00383,0.01085,0.00572,0.00305,0.00177,0.00423,0
50 to 54,0.00747,0.02014,0.01922,0.01479,0.0027,0.00092,0.00285,0.00053,0.00417,0.00525,0.00612,0.00551,0.00258,0.00041,0.00704,0
55 to 59,0.00537,0.00674,0.01042,0.00952,0.00204,0.00167,0.00048,0.00136,0.00126,0.00262,0.0035,0.00652,0.00138,0.00318,0.00429,0
60 to 64,0.00076,0.00283,0.00286,0.00238,0.00017,0.00067,0.00098,0.00011,0.00115,7.00E-04,0.00105,0.00212,0.00483,0.00172,0.00155,0
65 to 69,0.00025,0.00054,0.00027,0.00033,0.00027,0.00044,9.00E-05,0.00041,1.00E-04,0.00034,0,0,0.00235,0.00355,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
