Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.8491,0.33988,0.00283,0.01594,0.01927,0.00227,0.00659,0.01132,0.00387,0.03256,0.00821,0.02721,0.01104,0.00036,0,0
5 to 9,0.27163,5.81011,1.25703,0.05043,0.02825,0.01003,0.05874,0.0357,0.02224,0.05014,0.08413,0.08502,0.01316,0.0049,0,0.00422
10 to 14,0.04888,0.32379,7.30798,2.12548,0.01123,0.00317,0.03897,0.02623,0.0177,0.03256,0.10551,0.07379,0.00673,0.00191,0,0
15 to 19,0.04969,0.03354,0.2121,6.8175,0.89406,0.01538,0.02331,0.01251,0.06688,0.10887,0.10575,0.07872,0.03,0,0.00152,0.00424
20 to 24,0.01433,0.03533,0.02265,0.08742,0.42051,0.03065,0.00827,0.00332,0.00171,0.00125,0.00128,0.00154,0.00271,0.00038,0,0
25 to 29,0.00703,0.0072,0.00564,0.00601,0.00553,0.01109,0.0064,0.00418,0.00214,0.00269,0.00145,0.00628,0.00024,0.00034,0,0.00152
30 to 34,0.0187,0.01645,0.01004,0.01171,0.00549,0.00204,0.00635,0.00638,0.00232,0.00571,0.00445,0.00265,0.00229,0.00221,0,0
35 to 39,0.01406,0.01601,0.01646,0.01694,0.00688,0.00275,0.00448,0.00485,0.00319,0.00502,0.00447,0.00452,0.00646,0.00097,0.00152,0
40 to 44,0.00698,0.01679,0.01858,0.01543,0.00471,0.00334,0.00503,0.00557,0.00707,0.00485,0.00575,0.00586,0.00145,0.00098,0.00157,0
45 to 49,0.00828,0.01195,0.01456,0.01815,0.00582,0.00295,0.00264,0.00269,0.00255,0.00294,0.00792,0.00428,0.00232,0.00159,0.00423,0
50 to 54,0.00451,0.01026,0.0104,0.01021,0.00315,0.00082,0.00229,0.00042,0.00301,0.00384,0.00425,0.00393,0.00189,0.00036,0.00704,0
55 to 59,0.00328,0.00345,0.00566,0.00657,0.00235,0.0015,0.00039,0.0011,0.00094,0.00196,0.0025,0.00478,0.00104,0.00285,0.00429,0
60 to 64,0.00039,0.00105,0.00113,0.00118,0.00015,6.00E-04,8.00E-04,9.00E-05,0.00087,0.00053,0.00077,0.0016,0.0038,0.00158,0.00155,0
65 to 69,0.00017,0.00025,0.00013,0.00019,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00216,0.00346,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
