Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.12361,0.07158,0.00073,0.00201,0.00185,0.00149,0.00337,0.00576,0.00206,0.01721,0.00487,0.0169,0.00993,0.00042,0,0
5 to 9,0.05721,2.6747,0.72656,0.01253,0.00244,0.00547,0.0297,0.01805,0.01405,0.03117,0.06658,0.06966,0.01866,0.01067,0,0.00422
10 to 14,0.01261,0.18715,5.30883,0.65998,0.00114,0.00186,0.02261,0.01523,0.01316,0.0238,0.09929,0.07159,0.01125,0.00479,0,0
15 to 19,0.00628,0.00834,0.06586,0.93546,0.05438,0.00733,0.0088,0.00471,0.02907,0.04674,0.05545,0.04329,0.02853,0,0.00152,0.00424
20 to 24,0.00138,0.00306,0.0023,0.00532,0.03347,0.01917,0.00371,0.00148,0.00075,0.00054,6.00E-04,0.00077,0.00198,0.00038,0,0
25 to 29,0.00462,0.00392,0.00332,0.00287,0.00346,0.0108,0.00607,0.00397,0.00204,0.00255,0.0014,0.00607,0.00024,0.00034,0,0.00152
30 to 34,0.00957,0.00832,0.00582,0.00442,0.00246,0.00194,0.00577,0.00579,0.00213,0.00524,0.0042,0.00252,0.00234,0.00231,0,0
35 to 39,0.00716,0.00809,0.00955,0.00638,0.00307,0.00261,0.00407,0.00439,0.00293,0.0046,0.00422,0.0043,0.0066,0.00102,0.00152,0
40 to 44,0.00371,0.0106,0.01381,0.00671,0.00206,0.00318,0.00462,0.00511,0.00667,0.00456,0.00563,0.00579,0.00154,0.00107,0.00157,0
45 to 49,0.00438,0.00743,0.01064,0.00779,0.00254,0.0028,0.00242,0.00246,0.00239,0.00276,0.00774,0.00421,0.00245,0.00172,0.00423,0
50 to 54,0.00267,0.00812,0.00979,0.00536,0.00148,0.00079,0.00216,4.00E-04,0.00295,0.00375,0.00435,0.00404,0.00208,4.00E-04,0.00704,0
55 to 59,0.00204,0.00282,0.00549,0.00361,0.00117,0.00145,0.00037,0.00105,0.00092,0.00193,0.00257,0.00493,0.00114,0.00314,0.00429,0
60 to 64,0.00035,0.00149,0.00189,0.00112,0.00011,6.00E-04,0.00082,9.00E-05,0.00092,0.00056,0.00085,0.00175,0.00427,0.00174,0.00155,0
65 to 69,2.00E-04,0.00055,0.00033,0.00029,0.00024,0.00043,8.00E-05,0.00039,9.00E-05,0.00033,0,0,0.00238,0.00371,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
