Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.78129,0.35401,0.00259,0.01101,0.0106,0.00207,0.00668,0.0114,0.00505,0.04156,0.01234,0.03855,0.0167,0.00063,0,0
5 to 9,0.28292,6.90337,1.31073,0.03932,0.01694,0.00929,0.06644,0.04003,0.03488,0.07664,0.15812,0.14975,0.02703,0.01445,0,0.00422
10 to 14,0.0448,0.33762,6.68908,1.45555,0.00594,0.00273,0.03973,0.0265,0.02477,0.04442,0.17642,0.11597,0.01243,0.00507,0,0
15 to 19,0.03432,0.02615,0.14525,3.49913,0.35971,0.01142,0.01907,0.01014,0.07329,0.11645,0.13766,0.09705,0.04454,0,0.00152,0.00424
20 to 24,0.00789,0.02119,0.012,0.03517,0.14343,0.02393,0.00625,0.00249,0.00156,0.00112,0.00131,0.00153,0.00309,0.00053,0,0
25 to 29,0.00641,0.00667,0.00486,0.00446,0.00432,0.01097,0.00634,0.00414,0.00218,0.00273,0.00151,0.00645,0.00025,0.00035,0,0.00152
30 to 34,0.01897,0.01861,0.01023,0.00958,0.00415,0.00203,0.00648,0.00649,0.00254,0.00622,0.00509,0.00295,0.00252,0.00243,0,0
35 to 39,0.01416,0.01794,0.01662,0.01374,0.00516,0.00272,0.00456,0.00493,0.00349,0.00547,0.0051,0.00503,0.00709,0.00107,0.00152,0
40 to 44,0.00909,0.02634,0.026,0.0169,0.00428,0.00341,0.00552,0.0061,0.00869,0.0059,0.00748,0.00731,0.00172,0.00115,0.00157,0
45 to 49,0.01057,0.01827,0.01986,0.01942,0.00519,0.003,0.00288,0.00293,0.0031,0.00355,0.0102,0.00529,0.00273,0.00185,0.00423,0
50 to 54,0.00677,0.01929,0.0174,0.01329,0.00324,0.00085,0.00261,0.00048,0.00392,0.00494,0.00587,0.00517,0.00233,0.00044,0.00704,0
55 to 59,0.00465,0.00607,0.00889,0.0081,0.00233,0.00155,0.00043,0.00122,0.00117,0.00242,0.00329,0.00602,0.00123,0.00332,0.00429,0
60 to 64,0.00059,0.00216,0.00209,0.00175,0.00017,0.00062,0.00088,9.00E-05,0.00103,0.00062,0.00095,0.0019,0.00429,0.00174,0.00155,0
65 to 69,0.00029,0.00074,0.00035,0.00041,0.00033,0.00044,9.00E-05,0.00041,1.00E-04,0.00036,0,0,0.00238,0.0037,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
