Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.12361,0.09251,0.00064,0.00122,0.00193,0.00149,0.00338,0.00577,0.0021,0.0176,0.00482,0.01693,0.00995,0.00044,0,0
5 to 9,0.07393,4.76992,0.84296,0.00822,0.00336,0.00599,0.03561,0.02164,0.01812,0.0409,0.08083,0.08681,0.02318,0.01485,0,0.00422
10 to 14,0.01113,0.21713,4.00677,0.28758,0.00116,0.00178,0.02095,0.01409,0.01244,0.02292,0.08693,0.06472,0.01016,0.00495,0,0
15 to 19,0.00382,0.00547,0.0287,0.28052,0.0428,0.00667,0.00704,0.00375,0.02177,0.03543,0.03837,0.03092,0.02047,0,0.00152,0.00424
20 to 24,0.00143,0.00421,0.00234,0.00419,0.03457,0.01923,0.00375,0.0015,0.00077,0.00056,0.00061,0.00079,0.00201,0.00039,0,0
25 to 29,0.00462,0.0043,0.00317,0.00261,0.00347,0.0108,0.00607,0.00397,0.00204,0.00256,0.0014,0.00607,0.00024,0.00034,0,0.00152
30 to 34,0.00959,0.00997,0.00539,0.00354,0.00249,0.00194,0.00578,0.0058,0.00214,0.00527,0.00419,0.00253,0.00234,0.00234,0,0
35 to 39,0.00717,0.0097,0.00884,0.00508,0.0031,0.00261,0.00407,0.0044,0.00294,0.00464,0.00421,0.00431,0.00661,0.00103,0.00152,0
40 to 44,0.00377,0.01368,0.01306,0.00502,0.00211,0.00318,0.00465,0.00514,0.00676,0.00464,0.00566,0.00584,0.00155,0.00109,0.00157,0
45 to 49,0.00447,0.00975,0.01025,0.00591,0.0026,0.00281,0.00244,0.00248,0.00243,0.00281,0.0078,0.00426,0.00248,0.00176,0.00423,0
50 to 54,0.00264,0.00986,0.00857,0.00371,0.0015,0.00079,0.00216,4.00E-04,0.00296,0.00377,0.00431,0.00403,0.00207,0.00041,0.00704,0
55 to 59,0.00204,0.00352,0.00496,0.00258,0.00119,0.00145,0.00037,0.00105,0.00093,0.00195,0.00256,0.00493,0.00114,0.00321,0.00429,0
60 to 64,0.00035,0.00185,0.00171,8.00E-04,0.00011,6.00E-04,0.00082,9.00E-05,0.00093,0.00057,0.00085,0.00175,0.00427,0.00178,0.00155,0
65 to 69,0.00021,0.00076,0.00034,0.00023,0.00025,0.00043,8.00E-05,4.00E-04,1.00E-04,0.00034,0,0,0.00243,0.00384,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
