Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.12361,0.06811,0.00051,0.00181,0.00204,0.00147,0.00314,0.00543,0.00182,0.01534,0.00419,0.01484,0.00854,0.00037,0,0
5 to 9,0.05443,2.38699,0.45052,0.01032,0.00303,0.00496,0.02237,0.01423,0.00937,0.02119,0.04228,0.04642,0.01154,0.00677,0,0.00422
10 to 14,0.00872,0.11604,2.28682,0.38158,0.0011,0.00153,0.01414,0.00992,0.007,0.01291,0.04931,0.03749,0.00551,0.00248,0,0
15 to 19,0.00564,0.00686,0.03808,0.71976,0.06105,0.00685,0.00712,0.00391,0.02107,0.03436,0.03814,0.03098,0.0195,0,0.00152,0.00424
20 to 24,0.00152,0.00379,0.00221,0.00597,0.03663,0.01918,0.00368,0.00148,0.00073,0.00053,0.00058,0.00075,0.00191,0.00037,0,0
25 to 29,0.00454,0.00356,0.00273,0.00268,0.00346,0.01078,0.00602,0.00394,0.00201,0.00252,0.00137,0.00597,0.00023,0.00034,0,0.00152
30 to 34,0.00891,0.00626,0.00364,0.00358,0.00244,0.00192,0.00562,0.00564,0.00203,0.00501,0.00396,0.0024,0.00222,0.00222,0,0
35 to 39,0.00675,0.00638,0.00622,0.0053,0.00306,0.00259,0.00396,0.00429,0.0028,0.00441,0.00399,0.0041,0.00626,0.00098,0.00152,0
40 to 44,0.00329,0.00707,0.00734,0.00486,0.00202,0.00313,0.00441,0.00489,0.00618,0.00424,0.00512,0.00531,0.00141,0.001,0.00157,0
45 to 49,0.0039,0.00505,0.00577,0.00573,0.00249,0.00276,0.00232,0.00236,0.00222,0.00257,0.00705,0.00388,0.00225,0.00161,0.00423,0
50 to 54,0.0023,0.00516,0.00486,0.00368,0.00143,0.00077,0.00204,0.00038,0.00268,0.00341,0.00386,0.00363,0.00186,0.00037,0.00704,0
55 to 59,0.00179,0.00188,0.00288,0.00259,0.00115,0.00143,0.00035,0.00099,0.00085,0.00177,0.00231,0.00447,0.00103,0.00291,0.00429,0
60 to 64,3.00E-04,0.00092,0.00093,0.00077,0.00011,0.00059,0.00078,8.00E-05,0.00084,0.00051,0.00076,0.00158,0.00385,0.00161,0.00155,0
65 to 69,0.00017,0.00035,0.00017,2.00E-04,0.00023,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.0022,0.0035,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
