Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.60828,0.29952,0.00259,0.01699,0.02498,0.00255,0.00669,0.01147,0.00355,0.02912,0.00747,0.02376,0.01105,0.00035,0,0
5 to 9,0.23937,6.44482,1.44855,0.06797,0.04663,0.01418,0.07235,0.04388,0.02379,0.05183,0.08853,0.08332,0.01518,0.00473,0,0.00422
10 to 14,0.04471,0.37311,8.74869,2.97624,0.01925,0.00459,0.04951,0.03325,0.01953,0.03471,0.11444,0.07445,0.00794,0.00185,0,0
15 to 19,0.05298,0.04521,0.29699,11.16848,1.7905,0.02506,0.03374,0.01807,0.08397,0.13195,0.13025,0.08969,0.0392,0,0.00152,0.00424
20 to 24,0.01859,0.05832,0.03883,0.17507,1.01133,0.04873,0.01284,0.00516,0.00237,0.00168,0.00173,0.00194,0.00356,0.00038,0,0
25 to 29,0.0079,0.01017,0.00818,0.0098,0.0088,0.01161,0.00679,0.00444,0.00224,0.0028,0.00151,0.00645,0.00024,0.00034,0,0.00152
30 to 34,0.01899,0.02026,0.01275,0.01696,0.00852,0.00217,0.00678,0.00681,0.00241,0.00589,0.00459,0.00269,0.00235,0.00221,0,0
35 to 39,0.01425,0.01967,0.02086,0.02449,0.01068,0.00292,0.00478,0.00517,0.00331,0.00518,0.00461,0.00459,0.00663,0.00097,0.00152,0
40 to 44,0.00639,0.01796,0.0205,0.01937,0.00652,0.00349,0.00522,0.00578,0.00715,0.00487,0.00579,0.00583,0.00147,0.00098,0.00157,0
45 to 49,0.0074,0.01236,0.01552,0.022,0.00782,0.00307,0.00272,0.00277,0.00255,0.00293,0.00793,0.00423,0.00234,0.00159,0.00423,0
50 to 54,0.0041,0.0108,0.01128,0.01258,0.00426,0.00085,0.00236,0.00044,0.00303,0.00384,0.00426,0.0039,0.00192,0.00036,0.00704,0
55 to 59,0.00287,0.00338,0.00571,0.00749,0.00295,0.00155,0.00039,0.00111,0.00093,0.00194,0.00248,0.00471,0.00105,0.00285,0.00429,0
60 to 64,0.00039,0.00121,0.00133,0.00154,2.00E-04,0.00062,0.00082,9.00E-05,0.00088,0.00053,0.00078,0.00161,0.00384,0.00158,0.00155,0
65 to 69,0.00016,0.00024,0.00013,0.00019,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00216,0.00345,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
