Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.07256,0.03321,3.00E-04,0.00101,0.0017,0.00143,0.00299,0.0051,0.00176,0.0148,0.00395,0.01405,0.00824,0.00037,0,0
5 to 9,0.02654,2.65327,0.65403,0.01131,0.00361,0.00534,0.0272,0.01644,0.01499,0.03368,0.06441,0.07126,0.01837,0.01038,0,0.00422
10 to 14,0.00526,0.16846,4.33361,0.5412,0.0016,0.00176,0.01943,0.01301,0.01312,0.02406,0.08905,0.06813,0.0103,0.00435,0,0
15 to 19,0.00316,0.00752,0.05401,0.7759,0.06948,0.00712,0.008,0.00426,0.02901,0.04707,0.05115,0.04173,0.02676,0,0.00152,0.00424
20 to 24,0.00127,0.00452,0.00322,0.00679,0.03934,0.0194,0.00382,0.00152,0.00082,0.00059,0.00065,0.00084,0.00212,4.00E-04,0,0
25 to 29,0.00444,0.00383,0.00313,0.00278,0.0035,0.0108,0.00605,0.00395,0.00204,0.00256,0.00139,0.00606,0.00024,0.00034,0,0.00152
30 to 34,0.00849,0.00762,0.005,0.00402,0.00253,0.00193,0.00571,0.00572,0.00212,0.00522,0.00414,0.0025,0.00231,0.00229,0,0
35 to 39,0.00634,0.00737,0.00816,0.00578,0.00315,0.0026,0.00402,0.00434,0.00291,0.00459,0.00415,0.00426,0.00651,0.00101,0.00152,0
40 to 44,0.00318,0.01132,0.01378,0.00669,0.00224,0.00318,0.0046,0.00509,0.00682,0.00467,0.00568,0.00589,0.00156,0.00107,0.00157,0
45 to 49,0.00376,0.00803,0.01076,0.00785,0.00276,0.0028,0.00241,0.00246,0.00245,0.00283,0.00782,0.00429,0.00248,0.00173,0.00423,0
50 to 54,0.00217,0.00786,0.00878,0.00494,0.00159,0.00079,0.00213,0.00039,0.00297,0.00379,0.0043,0.00404,0.00207,4.00E-04,0.00704,0
55 to 59,0.00169,0.00289,0.00523,0.00348,0.00127,0.00145,0.00037,0.00104,0.00094,0.00196,0.00257,0.00498,0.00114,0.00314,0.00429,0
60 to 64,0.00029,0.00147,0.00173,0.00105,0.00012,6.00E-04,0.00081,9.00E-05,0.00093,0.00057,0.00084,0.00175,0.00425,0.00173,0.00155,0
65 to 69,0.00017,0.00053,3.00E-04,0.00027,0.00025,0.00043,8.00E-05,0.00039,9.00E-05,0.00034,0,0,0.00237,0.00369,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
