Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.14079,0.10381,8.00E-04,0.00212,0.00218,0.00154,0.00354,0.00605,0.00219,0.01832,0.00494,0.01702,0.00998,0.00041,0,0
5 to 9,0.08296,4.78824,0.95394,0.01577,0.00419,0.00667,0.03875,0.02341,0.01864,0.04159,0.0783,0.08017,0.02133,0.01069,0,0.00422
10 to 14,0.01387,0.24571,5.10767,0.61382,0.00156,0.00204,0.02441,0.01633,0.01396,0.02541,0.09223,0.06547,0.01024,0.00392,0,0
15 to 19,0.00663,0.01049,0.06125,0.84568,0.06698,0.00763,0.00911,0.00485,0.02976,0.04805,0.05149,0.03983,0.02618,0,0.00152,0.00424
20 to 24,0.00162,0.00524,0.00316,0.00655,0.0376,0.01957,0.00389,0.00155,8.00E-04,0.00058,0.00063,8.00E-04,0.00206,0.00038,0,0
25 to 29,0.00476,0.00479,0.00364,0.00299,0.00353,0.01084,0.00611,0.00399,0.00206,0.00258,0.00141,0.0061,0.00024,0.00034,0,0.00152
30 to 34,0.01006,0.01085,0.00629,0.00458,0.00258,0.00195,0.00585,0.00587,0.00217,0.00533,0.00422,0.00253,0.00235,0.0023,0,0
35 to 39,0.00751,0.0105,0.01024,0.00657,0.00321,0.00263,0.00412,0.00445,0.00298,0.00469,0.00424,0.00431,0.00661,0.00101,0.00152,0
40 to 44,0.00395,0.01408,0.01465,0.00686,0.0022,0.00321,0.0047,0.0052,0.00682,0.00467,0.00565,0.00578,0.00154,0.00105,0.00157,0
45 to 49,0.00466,0.00992,0.01136,0.00801,0.00271,0.00283,0.00247,0.00251,0.00245,0.00283,0.00777,0.00422,0.00245,0.00169,0.00423,0
50 to 54,0.00271,0.00955,0.00909,0.00497,0.00155,0.00079,0.00217,4.00E-04,0.00296,0.00376,0.00425,0.00395,0.00203,0.00039,0.00704,0
55 to 59,0.00205,0.00325,0.00502,0.00333,0.00122,0.00146,0.00037,0.00105,0.00092,0.00193,0.00251,0.0048,0.00111,0.00304,0.00429,0
60 to 64,0.00035,0.00171,0.00172,0.00103,0.00011,6.00E-04,0.00082,9.00E-05,0.00092,0.00056,0.00083,0.00171,0.00416,0.00168,0.00155,0
65 to 69,0.00019,0.00055,0.00027,0.00025,0.00024,0.00043,8.00E-05,0.00039,9.00E-05,0.00033,0,0,0.00231,0.0036,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
