Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.84699,0.34958,0.00305,0.01648,0.02404,0.00367,0.00903,0.01568,0.00517,0.04378,0.01169,0.03943,0.01928,0.00046,0,0
5 to 9,0.27938,6.16956,1.39751,0.05387,0.03669,0.02049,0.09055,0.05569,0.03294,0.07497,0.13545,0.14128,0.03027,0.008,0,0.00422
10 to 14,0.05259,0.35997,8.50639,2.37688,0.01526,0.00669,0.06243,0.04253,0.02726,0.05062,0.1766,0.12739,0.01601,0.00317,0,0
15 to 19,0.0514,0.03582,0.23718,7.32474,1.16778,0.0314,0.03604,0.01957,0.09942,0.16333,0.17079,0.13118,0.06889,0,0.00152,0.00424
20 to 24,0.01788,0.04589,0.03079,0.11418,0.65861,0.05835,0.0135,0.00549,0.00273,0.00201,0.00217,0.00266,0.00557,0.00052,0,0
25 to 29,0.01138,0.0147,0.01193,0.01228,0.01053,0.01308,0.00775,0.00509,0.00261,0.00328,0.00179,0.00766,0.00028,0.00035,0,0.00152
30 to 34,0.02565,0.02536,0.01608,0.01811,0.00896,0.00248,0.00776,0.00784,0.00283,0.007,0.00554,0.00328,0.00282,0.00234,0,0
35 to 39,0.01948,0.02497,0.02668,0.02652,0.01137,0.00335,0.00551,0.00599,0.00392,0.00619,0.00559,0.00562,0.00799,0.00103,0.00152,0
40 to 44,0.00931,0.02487,0.02861,0.02293,0.0075,0.00407,0.00614,0.00684,0.00864,0.00594,0.00717,0.00726,0.00179,0.00104,0.00157,0
45 to 49,0.01113,0.01787,0.02263,0.02723,0.00934,0.0036,0.00324,0.00331,0.00312,0.00362,0.00991,0.00532,0.00287,0.00169,0.00423,0
50 to 54,0.00641,0.01653,0.01741,0.01649,0.00535,0.00101,0.00285,0.00053,0.00375,0.0048,0.0054,0.00496,0.00237,0.00039,0.00704,0
55 to 59,0.00476,0.00573,0.00977,0.01095,0.00405,0.00184,0.00048,0.00136,0.00116,0.00243,0.00315,0.00598,0.00129,0.00302,0.00429,0
60 to 64,0.00068,0.00242,0.00269,0.00271,0.00031,0.00072,0.00099,0.00011,0.00107,0.00066,0.00097,0.00198,0.00456,0.00165,0.00155,0
65 to 69,0.00021,0.00041,0.00022,3.00E-04,0.00033,0.00044,8.00E-05,4.00E-04,9.00E-05,0.00033,0,0,0.00226,0.00349,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
