Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.14435,0.08433,0.00072,0.00201,0.00226,0.00145,0.00318,0.00542,0.00188,0.01578,0.00435,0.01534,0.00884,0.00038,0,0
5 to 9,0.06739,2.89124,0.64689,0.01128,0.00365,0.00472,0.02296,0.01388,0.01007,0.02264,0.04589,0.04979,0.01256,0.00726,0,0.00422
10 to 14,0.01251,0.16663,3.88931,0.49149,0.00149,0.00151,0.01553,0.0104,0.0082,0.01504,0.0589,0.0442,0.00655,0.00285,0,0
15 to 19,0.00628,0.0075,0.04904,0.71503,0.06637,0.00662,0.00705,0.00376,0.02134,0.03464,0.03873,0.03123,0.01988,0,0.00152,0.00424
20 to 24,0.00168,0.00456,0.00301,0.00649,0.0388,0.01911,0.0037,0.00148,0.00075,0.00054,0.00059,0.00077,0.00195,0.00037,0,0
25 to 29,0.0045,0.00339,0.00269,0.00259,0.00345,0.01077,0.00601,0.00393,0.002,0.00251,0.00137,0.00596,0.00023,0.00034,0,0.00152
30 to 34,0.00902,0.00643,0.004,0.00354,0.00246,0.00192,0.00561,0.00563,0.00203,0.00501,0.00397,0.0024,0.00222,0.00222,0,0
35 to 39,0.00674,0.00622,0.00653,0.00509,0.00306,0.00258,0.00395,0.00427,0.00279,0.0044,0.00398,0.00408,0.00625,0.00098,0.00152,0
40 to 44,0.00339,0.00761,0.00861,0.00492,0.00205,0.00313,0.00441,0.00488,0.0062,0.00425,0.00514,0.00532,0.00141,0.001,0.00157,0
45 to 49,0.00401,0.0054,0.00672,0.00578,0.00253,0.00276,0.00232,0.00235,0.00223,0.00257,0.00707,0.00388,0.00226,0.00161,0.00423,0
50 to 54,0.00239,0.0056,0.00581,0.00374,0.00146,0.00077,0.00204,0.00038,0.00269,0.00342,0.00387,0.00364,0.00187,0.00037,0.00704,0
55 to 59,0.00185,0.00202,0.00339,0.00261,0.00117,0.00143,0.00035,0.00099,0.00085,0.00178,0.00231,0.00448,0.00103,0.00291,0.00429,0
60 to 64,0.00031,0.001,0.0011,0.00078,0.00011,0.00059,0.00078,8.00E-05,0.00085,0.00051,0.00076,0.00159,0.00386,0.00161,0.00155,0
65 to 69,0.00018,0.00037,2.00E-04,0.00021,0.00024,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00221,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
