Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.20383,0.12288,0.00086,0.00302,0.00272,0.00159,0.004,0.00682,0.00256,0.02137,0.00607,0.02137,0.01195,0.00048,0,0
5 to 9,0.09821,3.82376,0.68852,0.01616,0.00467,0.00649,0.04062,0.02446,0.01927,0.04288,0.08777,0.09589,0.0235,0.01231,0,0.00422
10 to 14,0.01493,0.17735,3.33461,0.56937,0.0016,0.00192,0.02391,0.01595,0.01336,0.02428,0.09528,0.07208,0.01043,0.0042,0,0
15 to 19,0.00941,0.01074,0.05682,1.08842,0.08545,0.00795,0.01053,0.0056,0.03511,0.05655,0.06508,0.05255,0.03228,0,0.00152,0.00424
20 to 24,0.00203,0.00584,0.00323,0.00835,0.04213,0.01985,0.0041,0.00163,0.00086,0.00063,7.00E-04,9.00E-04,0.00224,0.00041,0,0
25 to 29,0.00493,0.00466,0.00342,0.00311,0.00358,0.01085,0.00615,0.00401,0.00207,0.0026,0.00142,0.00619,0.00024,0.00035,0,0.00152
30 to 34,0.01135,0.01138,0.00616,0.00529,0.00272,0.00196,0.00599,0.006,0.00224,0.00551,0.00443,0.00267,0.00244,0.00237,0,0
35 to 39,0.00847,0.01097,0.01,0.00758,0.00339,0.00264,0.00422,0.00455,0.00308,0.00484,0.00444,0.00455,0.00687,0.00104,0.00152,0
40 to 44,0.00461,0.01455,0.01402,0.0081,0.00237,0.00323,0.00486,0.00537,0.00714,0.00488,0.00603,0.00623,0.00163,0.0011,0.00157,0
45 to 49,0.00543,0.01022,0.01085,0.00943,0.00291,0.00285,0.00255,0.00259,0.00256,0.00295,0.00829,0.00454,0.00259,0.00177,0.00423,0
50 to 54,0.00333,0.01071,0.00939,0.00628,0.00172,8.00E-04,0.00228,0.00042,0.00316,0.00401,0.00465,0.00436,0.00219,0.00041,0.00704,0
55 to 59,0.00258,0.00389,0.00553,0.00439,0.00137,0.00148,0.00039,0.00111,0.00099,0.00208,0.00277,0.00535,0.00121,0.00324,0.00429,0
60 to 64,0.00042,0.00188,0.00175,0.00127,0.00012,0.00061,0.00085,9.00E-05,0.00097,0.00059,9.00E-04,0.00186,0.00444,0.00177,0.00155,0
65 to 69,0.00022,0.00063,0.00029,3.00E-04,0.00026,0.00043,9.00E-05,4.00E-04,1.00E-04,0.00034,0,0,0.00242,0.00373,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
