Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.11806,0.08587,0.00059,0.00218,0.00264,0.00147,0.00322,0.00552,0.0019,0.01584,0.00443,0.01554,0.00906,0.00039,0,0
5 to 9,0.06862,4.44795,0.77465,0.01866,0.00706,0.00558,0.02974,0.01825,0.0133,0.02936,0.06368,0.06785,0.0176,0.00997,0,0.00422
10 to 14,0.01022,0.19953,3.62945,0.63614,0.00232,0.00167,0.01765,0.01197,0.00925,0.01669,0.06879,0.05088,0.00778,0.0034,0,0
15 to 19,0.00681,0.01241,0.06348,1.2447,0.12101,0.00729,0.00847,0.00456,0.02655,0.04256,0.05062,0.04017,0.02588,0,0.00152,0.00424
20 to 24,0.00196,0.00883,0.00468,0.01183,0.05675,0.01974,0.004,0.0016,0.00083,6.00E-04,0.00068,0.00087,0.00221,0.00041,0,0
25 to 29,0.00456,0.004,0.00297,0.00285,0.00356,0.01079,0.00604,0.00395,0.00202,0.00253,0.00138,0.00601,0.00024,0.00034,0,0.00152
30 to 34,0.00915,0.00833,0.00455,0.00426,0.00266,0.00193,0.00568,0.0057,0.00207,0.00509,0.00405,0.00244,0.00226,0.00226,0,0
35 to 39,0.00686,0.00818,0.00751,0.00618,0.00332,0.00259,0.004,0.00432,0.00284,0.00447,0.00407,0.00417,0.00638,0.00099,0.00152,0
40 to 44,0.00342,0.01004,0.00971,0.00612,0.00228,0.00315,0.00449,0.00496,0.00633,0.00433,0.00529,0.00546,0.00145,0.00102,0.00157,0
45 to 49,0.00403,0.007,0.00746,0.0071,0.0028,0.00278,0.00235,0.00239,0.00227,0.00262,0.00727,0.00398,0.00231,0.00164,0.00423,0
50 to 54,0.00243,0.00777,0.00678,0.00489,0.00168,0.00078,0.00208,0.00039,0.00277,0.00352,0.00403,0.00377,0.00194,0.00038,0.00704,0
55 to 59,0.00187,0.00275,0.0039,0.00335,0.00133,0.00144,0.00036,0.00101,0.00087,0.00182,0.0024,0.00463,0.00107,0.00299,0.00429,0
60 to 64,0.00032,0.00141,0.00131,0.00102,0.00012,6.00E-04,0.00079,8.00E-05,0.00087,0.00053,0.00079,0.00164,0.004,0.00166,0.00155,0
65 to 69,0.00018,0.00051,0.00023,0.00026,0.00026,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00226,0.00358,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
