Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.16624,0.06259,0.00048,0.00159,0.00167,0.00146,0.00307,0.00524,0.0019,0.01586,0.00456,0.01585,0.00874,0.00038,0,0
5 to 9,0.05002,1.17242,0.22986,0.00486,0.00132,0.00439,0.0171,0.01033,0.00782,0.01742,0.03728,0.03951,0.00925,0.00572,0,0.00422
10 to 14,0.00827,0.05921,1.21212,0.18744,0.00051,0.00138,0.01119,0.00749,0.00601,0.01093,0.04462,0.03281,0.00456,0.00215,0,0
15 to 19,0.00495,0.00323,0.0187,0.34164,0.03443,0.00641,0.00606,0.00322,0.01846,0.02983,0.03421,0.02723,0.01669,0,0.00152,0.00424
20 to 24,0.00124,0.00165,0.00103,0.00337,0.03117,0.01886,0.00353,0.0014,7.00E-04,0.00051,0.00055,0.00071,0.00181,0.00035,0,0
25 to 29,0.00451,0.00315,0.00246,0.00251,0.00341,0.01077,0.006,0.00392,0.002,0.00251,0.00137,0.00596,0.00023,0.00034,0,0.00152
30 to 34,0.00872,0.00479,0.00288,0.00304,0.00234,0.00192,0.00557,0.00558,0.00202,0.00497,0.00393,0.00238,0.00219,0.00221,0,0
35 to 39,0.00651,0.00463,0.0047,0.00437,0.00291,0.00258,0.00392,0.00423,0.00277,0.00436,0.00394,0.00404,0.00618,0.00097,0.00152,0
40 to 44,0.00342,0.0059,0.0063,0.00426,0.00191,0.00312,0.00438,0.00484,0.00617,0.00422,0.00514,0.00531,0.0014,0.00099,0.00157,0
45 to 49,0.00403,0.00415,0.00489,0.00497,0.00236,0.00276,0.00229,0.00233,0.00222,0.00256,0.00707,0.00387,0.00224,0.0016,0.00423,0
50 to 54,0.0025,0.00455,0.0044,0.0033,0.00135,0.00077,0.00202,0.00037,0.00269,0.00342,0.00391,0.00366,0.00186,0.00037,0.00704,0
55 to 59,0.00191,0.0016,0.00252,0.00227,0.00108,0.00143,0.00035,0.00098,0.00085,0.00177,0.00233,0.00449,0.00103,0.0029,0.00429,0
60 to 64,0.00031,0.00074,0.00077,0.00066,1.00E-04,0.00059,0.00077,8.00E-05,0.00084,0.00051,0.00076,0.00158,0.00382,0.0016,0.00155,0
65 to 69,0.00018,0.00029,0.00015,0.00018,0.00022,0.00042,8.00E-05,0.00038,9.00E-05,0.00031,0,0,0.00219,0.00349,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
