Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.10322,0.06863,0.00055,0.00162,0.00185,0.00159,0.00386,0.00656,0.00251,0.02077,0.00703,0.02308,0.01134,0.00044,0,0
5 to 9,0.05484,3.66461,0.76313,0.01331,0.00317,0.00874,0.058,0.03468,0.03027,0.0662,0.19346,0.18612,0.03438,0.01496,0,0.00422
10 to 14,0.00957,0.19657,4.27051,0.54099,0.00123,0.0027,0.03735,0.02474,0.02329,0.04158,0.23377,0.15573,0.01695,0.0056,0,0
15 to 19,0.00504,0.00885,0.05398,0.7857,0.05767,0.00906,0.01256,0.00664,0.04542,0.07212,0.11272,0.08146,0.03943,0,0.00152,0.00424
20 to 24,0.00138,0.00396,0.00248,0.00564,0.035,0.02004,0.00412,0.00164,0.00088,0.00064,8.00E-04,0.00098,0.00225,4.00E-04,0,0
25 to 29,0.00494,0.00627,0.00482,0.00354,0.00362,0.01109,0.00649,0.00424,0.00227,0.00283,0.00168,0.0071,0.00026,0.00036,0,0.00152
30 to 34,0.01096,0.01624,0.00962,0.00631,0.00274,0.00207,0.0068,0.00681,0.00274,0.00668,0.00632,0.0036,0.00292,0.00259,0,0
35 to 39,0.00816,0.01555,0.01552,0.009,0.0034,0.00279,0.00478,0.00516,0.00375,0.00585,0.00632,0.00611,0.00819,0.00114,0.00152,0
40 to 44,0.00451,0.02285,0.02445,0.01048,0.00242,0.00354,0.00594,0.00655,0.00968,0.00655,0.01009,0.00966,0.00214,0.00127,0.00157,0
45 to 49,0.00528,0.01578,0.01859,0.01203,0.00296,0.00311,0.00309,0.00313,0.00344,0.00392,0.01366,0.00694,0.00337,0.00203,0.00423,0
50 to 54,0.00385,0.0236,0.02305,0.01089,0.00196,0.00095,0.00325,6.00E-04,0.00528,0.00661,0.01024,0.00871,0.00351,0.00055,0.00704,0
55 to 59,0.00278,0.00755,0.01194,0.0068,0.00149,0.0017,0.00053,0.00149,0.00154,0.00317,0.00553,0.00976,0.0018,0.00407,0.00429,0
60 to 64,4.00E-04,0.00275,0.00284,0.00155,0.00012,0.00066,0.00102,0.00011,0.00128,0.00077,0.00143,0.00277,0.00566,0.00201,0.00155,0
65 to 69,2.00E-04,0.00077,0.00038,0.00032,0.00025,0.00045,9.00E-05,0.00044,0.00011,4.00E-04,0,0,0.00275,0.00396,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
