Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.09882,0.05952,0.00047,0.00175,0.00373,0.00146,0.00318,0.00542,0.00184,0.01545,0.00425,0.01508,0.00854,0.00037,0,0
5 to 9,0.04757,2.95142,0.59342,0.01416,0.01279,0.00541,0.0282,0.01693,0.012,0.02693,0.05598,0.06165,0.01423,0.00737,0,0.00422
10 to 14,0.00807,0.15285,3.20679,0.5558,0.00474,0.00168,0.01807,0.01202,0.00915,0.01676,0.06694,0.05102,0.00696,0.00276,0,0
15 to 19,0.00546,0.00942,0.05546,1.078,0.23214,0.00731,0.00857,0.00455,0.02617,0.04243,0.04916,0.03997,0.02356,0,0.00152,0.00424
20 to 24,0.00277,0.016,0.00957,0.0227,0.17802,0.0213,0.00485,0.00193,0.00105,0.00077,9.00E-04,0.00116,0.0027,0.00045,0,0
25 to 29,0.00454,0.00388,0.003,0.00286,0.00384,0.01079,0.00605,0.00395,0.00202,0.00254,0.00139,0.00603,0.00024,0.00034,0,0.00152
30 to 34,0.00903,0.0079,0.00465,0.00431,0.00322,0.00193,0.00571,0.00573,0.00208,0.00512,0.00408,0.00247,0.00226,0.00224,0,0
35 to 39,0.00673,0.00759,0.00754,0.00616,0.004,0.0026,0.00402,0.00434,0.00286,0.0045,0.00409,0.0042,0.00637,0.00098,0.00152,0
40 to 44,0.00332,0.00906,0.00961,0.00604,0.0029,0.00315,0.00451,0.00499,0.00636,0.00436,0.00531,0.00551,0.00145,0.00101,0.00157,0
45 to 49,0.00393,0.00642,0.0075,0.00707,0.00357,0.00278,0.00237,0.00241,0.00229,0.00264,0.00732,0.00402,0.00231,0.00163,0.00423,0
50 to 54,0.00233,0.00683,0.0066,0.00475,0.00222,0.00078,0.0021,0.00039,0.00278,0.00354,0.00404,0.0038,0.00193,0.00038,0.00704,0
55 to 59,0.00182,0.0025,0.00391,0.00334,0.00176,0.00144,0.00036,0.00102,0.00088,0.00184,0.00242,0.00468,0.00106,0.00295,0.00429,0
60 to 64,3.00E-04,0.00114,0.00117,0.00093,0.00015,6.00E-04,0.00079,8.00E-05,0.00086,0.00053,0.00079,0.00163,0.00394,0.00162,0.00155,0
65 to 69,0.00017,0.00038,0.00019,0.00022,0.00029,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00222,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
