Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.08986,0.06477,6.00E-04,0.0028,0.00238,0.00148,0.00319,0.00543,0.00185,0.01547,0.00411,0.01416,0.00819,0.00036,0,0
5 to 9,0.05176,4.84255,1.17897,0.03794,0.00821,0.00672,0.03609,0.02154,0.01605,0.03532,0.06495,0.06204,0.01498,0.00801,0,0.00422
10 to 14,0.01032,0.30368,7.71401,1.79921,0.00364,0.00224,0.02591,0.01712,0.01394,0.02501,0.0889,0.05846,0.00825,0.00329,0,0
15 to 19,0.00872,0.02524,0.17954,4.63184,0.23734,0.00992,0.01348,0.00711,0.04501,0.07155,0.07606,0.05383,0.03201,0,0.00152,0.00424
20 to 24,0.00177,0.01027,0.00734,0.02321,0.06432,0.02054,0.00426,0.00169,9.00E-04,0.00065,7.00E-04,0.00086,0.00214,0.00039,0,0
25 to 29,0.00458,0.00482,0.00399,0.00388,0.00371,0.01084,0.0061,0.00398,0.00205,0.00256,0.0014,0.00604,0.00024,0.00034,0,0.00152
30 to 34,0.00905,0.01011,0.00667,0.00678,0.00283,0.00195,0.00578,0.0058,0.00212,0.00521,0.00411,0.00246,0.00226,0.00225,0,0
35 to 39,0.00674,0.00966,0.01074,0.00963,0.00351,0.00262,0.00407,0.00439,0.00291,0.00457,0.00412,0.00418,0.00637,0.00099,0.00152,0
40 to 44,0.00334,0.01212,0.01464,0.01038,0.00246,0.00319,0.0046,0.00508,0.00654,0.00447,0.00538,0.00549,0.00145,0.00101,0.00157,0
45 to 49,0.00393,0.00842,0.01118,0.01193,0.00301,0.00281,0.00241,0.00245,0.00234,0.0027,0.00739,0.004,0.00231,0.00163,0.00423,0
50 to 54,0.00226,0.00792,0.00877,0.00735,0.00172,0.00079,0.00211,0.00039,0.00282,0.00358,0.00402,0.00372,0.0019,0.00038,0.00704,0
55 to 59,0.00171,0.00252,0.00448,0.00449,0.00131,0.00145,0.00036,0.00102,0.00088,0.00183,0.00236,0.00452,0.00104,0.00292,0.00429,0
60 to 64,0.00029,0.0012,0.00138,0.00126,0.00012,6.00E-04,0.00079,8.00E-05,0.00087,0.00053,0.00078,0.0016,0.00387,0.00161,0.00155,0
65 to 69,0.00017,0.00041,0.00023,0.00029,0.00025,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00221,0.0035,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
