Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.65121,0.30354,0.00257,0.01421,0.0172,0.00199,0.00593,0.01002,0.00357,0.02963,0.00764,0.02646,0.0143,0.00046,0,0
5 to 9,0.24258,6.14442,1.35262,0.05326,0.02966,0.0089,0.05793,0.03438,0.0228,0.05056,0.08723,0.09335,0.02229,0.00865,0,0.00422
10 to 14,0.0444,0.34841,8.00128,2.2839,0.01199,0.00284,0.03896,0.02561,0.0184,0.03329,0.11091,0.08211,0.01151,0.00337,0,0
15 to 19,0.04432,0.03542,0.22791,7.18968,0.93742,0.01364,0.02296,0.01204,0.0685,0.10966,0.10951,0.0863,0.05051,0,0.00152,0.00424
20 to 24,0.01279,0.0371,0.02419,0.09166,0.438,0.02838,0.00816,0.00322,0.00174,0.00125,0.00131,0.00165,0.00384,0.00051,0,0
25 to 29,0.00618,0.00638,0.00506,0.00533,0.00512,0.01097,0.0063,0.00411,0.00211,0.00264,0.00144,0.00623,0.00024,0.00034,0,0.00152
30 to 34,0.01684,0.01622,0.01003,0.01154,0.00541,0.00201,0.00628,0.00628,0.0023,0.00566,0.00443,0.00266,0.00242,0.00229,0,0
35 to 39,0.01244,0.01542,0.01607,0.01631,0.00667,0.0027,0.00441,0.00476,0.00316,0.00496,0.00443,0.00452,0.00681,0.00101,0.00152,0
40 to 44,0.00642,0.01722,0.01932,0.0158,0.00478,0.00329,0.005,0.00551,0.00708,0.00484,0.00577,0.00594,0.00155,0.00103,0.00157,0
45 to 49,0.00753,0.01205,0.01489,0.01828,0.00583,0.0029,0.00262,0.00265,0.00254,0.00293,0.00792,0.00433,0.00247,0.00166,0.00423,0
50 to 54,0.00419,0.01064,0.01094,0.01058,0.00322,0.00081,0.00228,0.00042,0.00302,0.00384,0.00427,0.00399,0.00202,0.00038,0.00704,0
55 to 59,0.00319,0.00378,0.0063,0.0072,0.00251,0.00149,0.00039,0.0011,0.00095,0.00198,0.00254,0.00489,0.00111,0.00297,0.00429,0
60 to 64,5.00E-04,0.00178,0.00193,0.00198,0.00021,0.00061,0.00085,9.00E-05,0.00093,0.00056,0.00082,0.00171,0.00411,0.00164,0.00155,0
65 to 69,0.00021,0.00044,0.00023,0.00033,0.00032,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00224,0.00351,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
