Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.23314,0.13559,0.00137,0.00634,0.00677,0.00171,0.0043,0.00743,0.00252,0.0212,0.00578,0.01992,0.01123,0.00046,0,0
5 to 9,0.10836,3.91398,1.03833,0.03384,0.01532,0.00777,0.0449,0.02772,0.01762,0.0397,0.07514,0.07885,0.01956,0.01052,0,0.00422
10 to 14,0.02365,0.26745,7.40598,1.7484,0.00741,0.00273,0.03463,0.02371,0.0164,0.03016,0.11054,0.08002,0.0116,0.00463,0,0
15 to 19,0.01977,0.0225,0.17447,4.55558,0.48319,0.01191,0.01779,0.0097,0.05289,0.08604,0.09421,0.07282,0.04429,0,0.00152,0.00424
20 to 24,0.00503,0.01916,0.01496,0.04724,0.19283,0.02467,0.00611,0.00247,0.00128,0.00093,0.00104,0.0013,0.00314,0.00052,0,0
25 to 29,0.0053,0.00557,0.00487,0.00466,0.00445,0.01095,0.00625,0.00409,0.0021,0.00263,0.00144,0.00622,0.00024,0.00035,0,0.00152
30 to 34,0.01221,0.01257,0.00892,0.00894,0.00406,0.002,0.00613,0.00616,0.00224,0.00552,0.00439,0.00263,0.00241,0.00235,0,0
35 to 39,0.00923,0.01243,0.01487,0.01314,0.00513,0.00269,0.00433,0.00469,0.00309,0.00487,0.00442,0.00449,0.00681,0.00103,0.00152,0
40 to 44,0.00455,0.0133,0.01722,0.0122,0.00352,0.00327,0.00486,0.0054,0.00687,0.00471,0.00571,0.00586,0.00154,0.00106,0.00157,0
45 to 49,0.00539,0.00946,0.01348,0.01435,0.00434,0.00288,0.00255,0.0026,0.00247,0.00286,0.00787,0.00428,0.00246,0.00171,0.00423,0
50 to 54,0.00317,0.00917,0.0109,0.0091,0.00256,0.00081,0.00225,0.00042,0.00299,0.00381,0.00431,0.00401,0.00204,0.00039,0.00704,0
55 to 59,0.0024,0.0032,0.00614,0.00608,0.00197,0.00149,0.00039,0.00109,0.00094,0.00196,0.00255,0.0049,0.00112,0.00307,0.00429,0
60 to 64,4.00E-04,0.00156,0.00195,0.00174,0.00017,0.00061,0.00084,9.00E-05,0.00092,0.00056,0.00083,0.00172,0.00415,0.00169,0.00155,0
65 to 69,0.00021,0.00054,0.00032,4.00E-04,0.00033,0.00043,8.00E-05,4.00E-04,9.00E-05,0.00033,0,0,0.00231,0.00362,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
