Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.90995,1.02145,0,0.02371,0,0,0,0.02887,0,0,0,0,0.02022,0,0,0
5 to 9,0.26552,12.85647,1.00811,0,0,0,0.33192,0.11214,0,0,0,0,0,0,0,0
10 to 14,0,0.46072,11.34509,3.9877,0,0,0.12646,0.02594,0,0,0,0,0,0,0,0
15 to 19,0,0.08924,0.17528,5.54711,0.3007,0,0,0.00898,0,0,0,0,0,0,0,0
20 to 24,0.03392,0.03626,0.01218,0.02323,0.20299,0,0,0.00452,0,0,0,0,0,0,0,0
25 to 29,0.005,0.01099,0.00326,0.01078,0,0.00345,0,0.00166,0,0,0.04865,0,0,0,0,0
30 to 34,0.00774,0.01576,0.00977,0,0.00465,0,0.01539,0.00521,0,0,0.00857,0,0,0,0,0
35 to 39,0.01777,0.02045,0.00592,0.05905,0.00429,0,0,0.00522,0,0,0.0086,0,0,0,0,0
40 to 44,0.00265,0.01877,0.01641,0.01859,0,0,0.0345,0.00184,0,0,0,0,0,0,0,0
45 to 49,0,0.00645,0.00552,0.01858,0.00408,0,0.01529,0.00849,0,0,0.03809,0,0,0,0,0
50 to 54,0.00219,0.00825,0.0157,0,0,0,0,0.00475,0,0,0.02186,0,0,0,0.01098,0
55 to 59,0.00216,0.0047,0.00151,0.00816,0,0,0.0051,0,0,0,0,0,0,0,0,0
60 to 64,0,0.00143,0,0,0,0,0,0.00164,0,0,0,0,0,0,0,0
65 to 69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70 to 74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
