Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.08077,0.0499,0.00035,0.00135,0.00201,0.00144,0.00304,0.00518,0.00173,0.01452,0.00395,0.01378,0.00809,0.00036,0,0
5 to 9,0.03988,3.97161,0.69166,0.01601,0.00598,0.00549,0.02851,0.01735,0.01208,0.02745,0.0584,0.05801,0.01504,0.00898,0,0.00422
10 to 14,0.00607,0.17816,3.24086,0.54636,0.00198,0.00164,0.017,0.01144,0.00847,0.01569,0.06348,0.04404,0.00674,0.00309,0,0
15 to 19,0.0042,0.01065,0.05452,1.03267,0.10148,0.00718,0.00812,0.00434,0.02437,0.03986,0.04648,0.03518,0.02272,0,0.00152,0.00424
20 to 24,0.0015,0.00747,0.00399,0.00992,0.05058,0.01962,0.00393,0.00157,8.00E-04,0.00058,0.00065,0.00082,0.00209,0.00039,0,0
25 to 29,0.00446,0.00394,0.00293,0.00281,0.00354,0.01079,0.00604,0.00395,0.00202,0.00253,0.00138,0.00599,0.00024,0.00034,0,0.00152
30 to 34,0.00862,0.00798,0.00438,0.00408,0.00261,0.00193,0.00567,0.00569,0.00206,0.00507,0.00404,0.00243,0.00225,0.00225,0,0
35 to 39,0.00644,0.00778,0.00718,0.00589,0.00325,0.00259,0.004,0.00432,0.00283,0.00446,0.00405,0.00413,0.00633,0.00099,0.00152,0
40 to 44,0.00311,0.00912,0.00889,0.00562,0.0022,0.00314,0.00447,0.00494,0.00627,0.0043,0.00523,0.00538,0.00143,0.00101,0.00157,0
45 to 49,0.00369,0.00655,0.00702,0.00665,0.00272,0.00277,0.00234,0.00239,0.00226,0.00261,0.00721,0.00393,0.00229,0.00163,0.00423,0
50 to 54,0.00217,0.00712,0.00626,0.00449,0.00161,0.00078,0.00207,0.00038,0.00274,0.00349,0.00398,0.0037,0.00191,0.00038,0.00704,0
55 to 59,0.00166,0.00235,0.00338,0.00294,0.00125,0.00144,0.00036,0.001,0.00086,0.0018,0.00235,0.00452,0.00104,0.00295,0.00429,0
60 to 64,0.00029,0.0012,0.00113,0.00089,0.00012,0.00059,0.00079,8.00E-05,0.00086,0.00052,0.00078,0.0016,0.00391,0.00163,0.00155,0
65 to 69,0.00017,0.00046,0.00021,0.00024,0.00025,0.00043,8.00E-05,0.00038,9.00E-05,0.00032,0,0,0.00224,0.00355,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
