Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.22464,0.14142,0.00115,0.00483,0.00474,0.0016,0.00416,0.00712,0.0027,0.02251,0.00605,0.02114,0.01186,0.00045,0,0
5 to 9,0.11302,4.50437,0.94887,0.02774,0.01076,0.00661,0.04475,0.02719,0.02155,0.04784,0.08813,0.09499,0.0234,0.01099,0,0.00422
10 to 14,0.01985,0.24441,5.37131,1.13863,0.00417,0.00207,0.02916,0.01962,0.01679,0.03043,0.10818,0.08069,0.01169,0.00417,0,0
15 to 19,0.01505,0.01845,0.11362,2.66904,0.24848,0.00897,0.01413,0.00757,0.04988,0.08007,0.0851,0.06773,0.04127,0,0.00152,0.00424
20 to 24,0.00353,0.01346,0.00842,0.0243,0.09647,0.02123,0.00504,0.00202,0.00114,0.00083,9.00E-04,0.00115,0.00281,0.00046,0,0
25 to 29,0.00495,0.00475,0.00369,0.00351,0.00383,0.01084,0.00615,0.00402,0.00208,0.0026,0.00142,0.00615,0.00024,0.00034,0,0.00152
30 to 34,0.0118,0.01253,0.00751,0.0071,0.00334,0.00196,0.00604,0.00607,0.00227,0.00558,0.00442,0.00266,0.00243,0.00234,0,0
35 to 39,0.00884,0.01219,0.01231,0.01026,0.00418,0.00264,0.00426,0.00461,0.00312,0.00491,0.00444,0.00453,0.00686,0.00103,0.00152,0
40 to 44,0.00486,0.01627,0.01763,0.01151,0.00314,0.00324,0.00493,0.00546,0.00729,0.00498,0.00602,0.0062,0.00162,0.00108,0.00157,0
45 to 49,0.00572,0.01141,0.0136,0.01335,0.00385,0.00285,0.00258,0.00263,0.00261,0.00301,0.00826,0.00451,0.00258,0.00173,0.00423,0
50 to 54,0.00332,0.01075,0.01067,0.00822,0.00222,8.00E-04,0.00227,0.00042,0.00315,0.004,0.00451,0.00422,0.00213,4.00E-04,0.00704,0
55 to 59,0.00255,0.00385,0.00619,0.00565,0.00175,0.00147,0.00039,0.0011,0.00099,0.00206,0.00268,0.00516,0.00117,0.00312,0.00429,0
60 to 64,0.00042,0.00187,0.00196,0.00162,0.00015,0.00061,0.00085,9.00E-05,0.00097,0.00059,0.00087,0.0018,0.00432,0.00171,0.00155,0
65 to 69,0.00021,0.00056,0.00029,0.00034,0.00029,0.00043,8.00E-05,4.00E-04,9.00E-05,0.00034,0,0,0.00234,0.00362,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
