Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.10422,0.07748,0.00077,0.00394,0.00461,0.0016,0.00345,0.00591,0.002,0.01659,0.00541,0.01815,0.00948,0.00037,0,0
5 to 9,0.06192,4.72658,1.24461,0.04487,0.02038,0.00966,0.0438,0.02693,0.01815,0.03914,0.12641,0.1219,0.02322,0.00866,0,0.00422
10 to 14,0.01328,0.32059,8.81044,2.30176,0.00981,0.00345,0.03353,0.02286,0.01682,0.02954,0.18805,0.12495,0.0138,0.00374,0,0
15 to 19,0.01229,0.02984,0.22969,6.63291,0.70388,0.01564,0.01855,0.01008,0.05848,0.091,0.17141,0.12151,0.05643,0,0.00152,0.00424
20 to 24,0.00343,0.02549,0.0198,0.06882,0.27476,0.02857,0.00631,0.00255,0.00138,0.00097,0.00161,0.00187,0.0037,0.00049,0,0
25 to 29,0.00497,0.00693,0.00614,0.00612,0.00516,0.01112,0.0063,0.00412,0.00213,0.00266,0.00154,0.00658,0.00025,0.00035,0,0.00152
30 to 34,0.00979,0.01227,0.00864,0.00932,0.00419,0.00201,0.00599,0.00602,0.0022,0.00539,0.00466,0.00274,0.00241,0.00228,0,0
35 to 39,0.00735,0.01207,0.01434,0.01365,0.00528,0.00271,0.00423,0.00458,0.00303,0.00474,0.0047,0.00469,0.00681,0.001,0.00152,0
40 to 44,0.0036,0.0137,0.01765,0.01349,0.00378,0.00332,0.00477,0.00529,0.00678,0.00461,0.00621,0.00624,0.00156,0.00103,0.00157,0
45 to 49,0.00422,0.00933,0.01321,0.01517,0.00453,0.00291,0.00249,0.00254,0.00242,0.00278,0.00846,0.00451,0.00247,0.00165,0.00423,0
50 to 54,0.00297,0.01542,0.01854,0.01655,0.00397,0.00087,0.00239,0.00044,0.00325,0.0041,0.0056,0.00498,0.00229,4.00E-04,0.00704,0
55 to 59,0.00219,0.00494,0.00958,0.01014,0.00285,0.00158,4.00E-04,0.00114,0.001,0.00206,0.00317,0.00585,0.00122,0.00308,0.00429,0
60 to 64,0.00033,0.00186,0.00232,0.00222,2.00E-04,0.00063,0.00084,9.00E-05,0.00093,0.00056,0.00093,0.00188,0.00428,0.00166,0.00155,0
65 to 69,0.00017,0.00044,0.00026,0.00035,0.00031,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00227,0.00352,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
