Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.91309,0.25745,0.08074,0.15348,0,0,0.00965,0.06209,0.02102,0,0,0.00599,0,0,0,0
5 to 9,0.22789,8.45072,0.43326,0.28426,0,0,0.03673,0,0,0,0,0.01236,0,0,0,0
10 to 14,0.41272,0.56628,11.72505,1.22615,0,0,0,0.0519,0,0,0,0.03275,0.01566,0,0,0
15 to 19,0.02474,0.03845,0.24423,8.54272,0.47956,0,0,0,0.00917,0.01404,0,0.01118,0,0,0,0
20 to 24,0.0102,0,0.15082,0.13487,0.36202,0,0.00192,0.01047,0,0,0,0,0,0,0,0
25 to 29,0.02017,0.01433,0.01321,0.01201,0.00252,0.02812,8.00E-04,0.01709,0.00435,0,0,0,0,0,0,0
30 to 34,0.04741,0.02822,0.00319,0,0,0,0.00396,0.00834,0.00839,0,0,0.0067,0,0,0,0
35 to 39,0.01123,0.02319,0.0264,0.03931,0,0,0.00548,0.00654,0.00189,0.00829,0.00282,0.00249,0.02245,0,0.00331,0
40 to 44,0.00662,0.03892,0.02104,0.01152,0.00847,0,0.00557,0.00843,0.00849,0,0.00283,0,0.00503,0,0.00334,0
45 to 49,0,0.02265,0.04953,0.03134,0.00359,0,0.00088,0.00287,0.00185,0,0,0.00244,0,0.01081,0.00911,0
50 to 54,0.01183,0.01911,0.01571,0.01772,0,0,0.00243,0,0.00526,0,0,0.00677,0,0,0.00916,0
55 to 59,0,0.00739,0.0088,0.0085,0,0,0,0.00101,0.00182,0,0,0,0,0,0.00916,0
60 to 64,0,0,0.00165,0,0,0,0.00073,0,0,0.00253,0,0.00203,0,0,0.00333,0
65 to 69,0,0.00048,0,0,0,0.00905,0,0,0,0,0,0,0,0,0.00332,0
70 to 74,0,0.00039,0,0,0,0,0,0,0,0,0,0,0,0,0.00331,0
75+,0,0,0.00046,0,0,0,0,0,0,0,0,0,0,0,0.00925,0
