Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.06599,0.02172,0.00017,0.00071,0.0015,0.00141,0.0029,0.00494,0.00163,0.01368,0.00361,0.01284,0.0076,0.00035,0,0
5 to 9,0.01736,3.21277,0.59207,0.01131,0.00264,0.00541,0.02886,0.0178,0.01381,0.03095,0.05612,0.06096,0.01633,0.00941,0,0.00422
10 to 14,0.0029,0.1525,2.93441,0.40865,0.00095,0.00164,0.01766,0.01204,0.00991,0.01813,0.0634,0.04772,0.00752,0.00332,0,0
15 to 19,0.00223,0.00752,0.04078,0.65343,0.05,0.00697,0.0078,0.0042,0.025,0.04051,0.04224,0.03408,0.02253,0,0.00152,0.00424
20 to 24,0.00112,0.0033,0.00191,0.00489,0.03358,0.01913,0.00368,0.00147,0.00074,0.00054,0.00058,0.00075,0.00193,0.00037,0,0
25 to 29,0.00438,0.00388,0.00293,0.00273,0.00345,0.01079,0.00605,0.00395,0.00203,0.00254,0.00138,0.00601,0.00024,0.00034,0,0.00152
30 to 34,0.00822,0.00808,0.00455,0.00392,0.00245,0.00193,0.00571,0.00573,0.0021,0.00516,0.00407,0.00246,0.00228,0.00227,0,0
35 to 39,0.00614,0.00798,0.00755,0.00569,0.00305,0.0026,0.00403,0.00436,0.00289,0.00454,0.00409,0.00419,0.00643,0.001,0.00152,0
40 to 44,0.00294,0.01043,0.01041,0.00577,0.00204,0.00316,0.00455,0.00504,0.00652,0.00447,0.00537,0.00556,0.00148,0.00103,0.00157,0
45 to 49,0.00348,0.00738,0.00811,0.00675,0.00252,0.00279,0.00239,0.00243,0.00235,0.00271,0.00739,0.00405,0.00236,0.00167,0.00423,0
50 to 54,0.00198,0.00685,0.00625,0.00408,0.00143,0.00078,0.00209,0.00039,0.00281,0.00358,0.00402,0.00377,0.00195,0.00038,0.00704,0
55 to 59,0.00155,0.00247,0.00366,0.00285,0.00114,0.00144,0.00036,0.00102,0.00089,0.00185,0.0024,0.00463,0.00107,0.003,0.00429,0
60 to 64,0.00027,0.00131,0.00126,0.00088,0.00011,6.00E-04,8.00E-04,8.00E-05,0.00089,0.00054,0.00079,0.00165,0.00403,0.00167,0.00155,0
65 to 69,0.00016,0.00048,0.00023,0.00023,0.00024,0.00043,8.00E-05,0.00039,9.00E-05,0.00032,0,0,0.00228,0.0036,0.0016,0
70 to 74,0,7.00E-05,0,0,4.00E-05,9.00E-05,0,0,0,0,0,0.00016,0,0.00222,0.00158,0
75+,0,0,4.00E-05,0,0,0.00026,0,0,0,0,0,0.00015,0,0,0.00428,0
